Segmentname_old,Unnamed: 0_old,Segmentgruppe_old,Segment_old,Datenelement_old,Segment ID_old,Code_old,Qualifier_old,Beschreibung_old,Bedingungsausdruck_old,Bedingung_old,diff,Segmentname_new,Unnamed: 0_new,Segmentgruppe_new,Segment_new,Datenelement_new,Segment ID_new,Code_new,Qualifier_new,Beschreibung_new,Bedingungsausdruck_new,Bedingung_new
Nachrichten-Kopfsegment,0,,UNH,,,,,,Muss,,,Nachrichten-Kopfsegment,0,,UNH,,,,,,Muss,
Nachrichten-Kopfsegment,1,,UNH,0062,,,,Nachrichten-Referenznummer,X,,,Nachrichten-Kopfsegment,1,,UNH,0062,,,,Nachrichten-Referenznummer,X,
Nachrichten-Kopfsegment,2,,UNH,0065,,ORDRSP,,Bestellantwort,X,,,Nachrichten-Kopfsegment,2,,UNH,0065,,ORDRSP,,Bestellantwort,X,
Nachrichten-Kopfsegment,3,,UNH,0052,,D,,Entwurfs-Version,X,,,Nachrichten-Kopfsegment,3,,UNH,0052,,D,,Entwurfs-Version,X,
Nachrichten-Kopfsegment,4,,UNH,0054,,10A,,Ausgabe 2010 - A,X,,,Nachrichten-Kopfsegment,4,,UNH,0054,,10A,,Ausgabe 2010 - A,X,
Nachrichten-Kopfsegment,5,,UNH,0051,,UN,,UN/CEFACT,X,,,Nachrichten-Kopfsegment,5,,UNH,0051,,UN,,UN/CEFACT,X,
Nachrichten-Kopfsegment,6,,UNH,0057,,1.2a,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,,,Nachrichten-Kopfsegment,6,,UNH,0057,,1.2b,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
Beginn der Nachricht,7,,BGM,,,,,,Muss,,,Beginn der Nachricht,7,,BGM,,,,,,Muss,
Beginn der Nachricht,8,,BGM,1001,,Z13,,Gerätewechselabsicht,X,,,Beginn der Nachricht,8,,BGM,1001,,Z13,,Gerätewechselabsicht,X,
Beginn der Nachricht,9,,BGM,1004,,,,Dokumentennummer,X,,,Beginn der Nachricht,9,,BGM,1004,,,,Dokumentennummer,X,
Nachrichtendatum,10,,DTM,,,,,,Muss,,,Nachrichtendatum,10,,DTM,,,,,,Muss,
Nachrichtendatum,11,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,,Nachrichtendatum,11,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
Nachrichtendatum,12,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00",,Nachrichtendatum,12,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00"
Nachrichtendatum,13,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,,,Nachrichtendatum,13,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
Referenz Nachrichtennummer,14,SG1,,,,,,,Muss,,,Referenz Nachrichtennummer,14,SG1,,,,,,,Muss,
Referenz Nachrichtennummer,15,SG1,RFF,,,,,,Muss,,,Referenz Nachrichtennummer,15,SG1,RFF,,,,,,Muss,
Referenz Nachrichtennummer,16,SG1,RFF,1153,,ON,,Auftragsnummer (Einkauf),X,,,Referenz Nachrichtennummer,16,SG1,RFF,1153,,ON,,Auftragsnummer (Einkauf),X,
Referenz Nachrichtennummer,17,SG1,RFF,1154,,,,Referenz Nachrichtennummer,X [535],"[535] Hinweis: Wert aus BGM+Z13 DE1004 der ORDERS, mit der die Ankündigung Gerätewechselabsicht erfolgt ist.",,Referenz Nachrichtennummer,17,SG1,RFF,1154,,,,Referenz Nachrichtennummer,X [535],"[535] Hinweis: Wert aus BGM+Z13 DE1004 der ORDERS, mit der die Ankündigung Gerätewechselabsicht erfolgt ist."
Prüfidentifikator,18,SG1,,,,,,,Muss,,,Prüfidentifikator,18,SG1,,,,,,,Muss,
Prüfidentifikator,19,SG1,RFF,,,,,,Muss,,,Prüfidentifikator,19,SG1,RFF,,,,,,Muss,
Prüfidentifikator,20,SG1,RFF,1153,,Z13,,Prüfidentifikator,X,,,Prüfidentifikator,20,SG1,RFF,1153,,Z13,,Prüfidentifikator,X,
Prüfidentifikator,21,SG1,RFF,1154,,19015,,Bestätigung Gerätewechselabsicht,X,,,Prüfidentifikator,21,SG1,RFF,1154,,19015,,Bestätigung Gerätewechselabsicht,X,
Einzelheiten zu einer Anpassung/Änderung,22,SG2,,,,,,,Muss,,,Einzelheiten zu einer Anpassung/Änderung,22,SG2,,,,,,,Muss,
Einzelheiten zu einer Anpassung/Änderung,23,SG2,AJT,,,,,,Muss,,,Einzelheiten zu einer Anpassung/Änderung,23,SG2,AJT,,,,,,Muss,
