Segmentname_old,Unnamed: 0_old,Segmentgruppe_old,Segment_old,Datenelement_old,Segment ID_old,Code_old,Qualifier_old,Beschreibung_old,Bedingungsausdruck_old,Bedingung_old,diff,Segmentname_new,Unnamed: 0_new,Segmentgruppe_new,Segment_new,Datenelement_new,Segment ID_new,Code_new,Qualifier_new,Beschreibung_new,Bedingungsausdruck_new,Bedingung_new
Nachrichten-Kopfsegment,0,,UNH,,,,,,Muss,,,Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,
Nachrichten-Kopfsegment,1,,UNH,0062,,,,Nachrichten- Referenznummer,X,,,Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten- Referenznummer,X,
Nachrichten-Kopfsegment,2,,UNH,0065,,ORDRSP,,Bestellantwort,X,,,Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDRSP,,Bestellantwort,X,
Nachrichten-Kopfsegment,3,,UNH,0052,,D,,Entwurfs-Version,X,,,Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,
Nachrichten-Kopfsegment,4,,UNH,0054,,10A,,Ausgabe 2010 - A,X,,,Nachrichten-Kopfsegment,4,,UNH,0054,00001,10A,,Ausgabe 2010 - A,X,
Nachrichten-Kopfsegment,5,,UNH,0051,,UN,,UN/CEFACT,X,,,Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,
Nachrichten-Kopfsegment,6,,UNH,0057,,1.2b,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschrei bung,X,,,Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.3,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschrei bung,X,
Beginn der Nachricht,7,,BGM,,,,,,Muss,,,Beginn der Nachricht,7,,BGM,,00002,,,,Muss,
Beginn der Nachricht,8,,BGM,1001,,Z57,,Übermittlung von Werten an ESA,X,,,Beginn der Nachricht,8,,BGM,1001,00002,Z57,,Übermittlung von Werten an ESA,X,
Beginn der Nachricht,9,,BGM,1004,,,,Dokumentennummer,X,,,Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,
Nachrichtendatum,10,,DTM,,,,,,Muss,,,Nachrichtendatum,10,,DTM,,00003,,,,Muss,
Nachrichtendatum,11,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/- zeit,X,,,Nachrichtendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/- zeit,X,
Nachrichtendatum,12,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00",,Nachrichtendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00"
Nachrichtendatum,13,,DTM,2379,,303,,CCYYMMDDHHMM ZZZ,X,,,Nachrichtendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHMMZ ZZ,X,
Referenz Nachrichtennummer,14,SG1,,,,,,,Muss,,REMOVED,,,,,,,,,,,
Referenz Nachrichtennummer,15,SG1,RFF,,,,,,Muss,,REMOVED,,,,,,,,,,,
Referenz Nachrichtennummer,16,SG1,RFF,1153,,ACW,,Referenznummer einer vorangegangenen Nachricht,X,,REMOVED,,,,,,,,,,,
Referenz Nachrichtennummer,17,SG1,RFF,1154,,,,Referenz Nachrichtennummer,X [530],"[529] Hinweis: Dokumentennummer aus BGM DE1004 der ORDERS
[530] Hinweis: Dokumentennummer aus BGM DE1004 der ORDCHG",REMOVED,,,,,,,,,,,
,,,,,,,,,,,NEW,Referenz einer vorangegangenen Nachricht,14,SG1,,,,,,,Muss,
,,,,,,,,,,,NEW,Referenz einer vorangegangenen Nachricht,15,SG1,RFF,,00010,,,,Muss,
,,,,,,,,,,,NEW,Referenz einer vorangegangenen Nachricht,16,SG1,RFF,1153,00010,ACW,,Referenznummer einer vorangegangenen Nachricht,X,
,,,,,,,,,,,NEW,Referenz einer vorangegangenen Nachricht,17,SG1,RFF,1154,00010,,,Referenz einer vorangegangenen Nachricht,X [530],[530] Hinweis: Dokumentennummer aus BGM DE1004 der ORDCHG
Prüfidentifikator,18,SG1,,,,,,,Muss,,,Prüfidentifikator,18,SG1,,,,,,,Muss,
Prüfidentifikator,19,SG1,RFF,,,,,,Muss,,,Prüfidentifikator,19,SG1,RFF,,00012,,,,Muss,
Prüfidentifikator,20,SG1,RFF,1153,,Z13,,Prüfidentifikator,X,,,Prüfidentifikator,20,SG1,RFF,1153,00012,Z13,,Prüfidentifikator,X,
Prüfidentifikator,21,SG1,RFF,1154,,19014,,Ablehnung der Stornierung einer Bestellung für ESA,X,,,Prüfidentifikator,21,SG1,RFF,1154,,19014,,Ablehnung der Stornierung einer Bestellung für ESA,X,
Einzelheiten zu einer Anpassung/Änderung,22,SG2,,,,,,,Muss,,,Einzelheiten zu einer Anpassung/Änderung,22,SG2,,,,,,,Muss,
Einzelheiten zu einer Anpassung/Änderung,23,SG2,AJT,,,,,,Muss,,,Einzelheiten zu einer Anpassung/Änderung,23,SG2,AJT,,00013,,,,Muss,
Einzelheiten zu einer Anpassung/Änderung,24,SG2,AJT,4465,,,,Code des Prüfschritts,X [18],"[17] Der hier angegebene Code des Prüfschritts muss im EBD dem Cluster Zustimmung zugeordnet sein
[18] Der hier angegebene Code des Prüfschritts muss im EBD dem Cluster Ablehnung zugeordnet sein",,Einzelheiten zu einer Anpassung/Änderung,24,SG2,AJT,4465,00013,,,Code des Prüfschritts,X [18],"[17] Der hier angegebene Code des Prüfschritts muss im EBD dem Cluster Zustimmung zugeordnet sein
[18] Der hier angegebene Code des Prüfschritts muss im EBD dem Cluster Ablehnung zugeordnet sein"
Einzelheiten zu einer Anpassung/Änderung,25,SG2,AJT,1082,,E_0257,,EBD Nr. E_0257,X,"[21] Wenn IMD++Z01 vorhanden
[22] Wenn IMD++Z02 vorhanden
[23] Wenn IMD++Z03 vorhanden",,Einzelheiten zu einer Anpassung/Änderung,25,SG2,AJT,1082,,E_0257,,EBD Nr. E_0257,X,"[21] Wenn IMD++Z01 vorhanden
[22] Wenn IMD++Z02 vorhanden
[23] Wenn IMD++Z03 vorhanden"
Allgemeine Information (Feld für allgemeine Hinweise),26,SG2,FTX,,,,,,Muss [28],[28] Wenn AJT+A99 vorhanden,REMOVED,,,,,,,,,,,
Allgemeine Information (Feld für allgemeine Hinweise),27,SG2,FTX,4451,,AAP,,Antwort (Freier Text),X,,REMOVED,,,,,,,,,,,
Allgemeine Information (Feld für allgemeine Hinweise),28,SG2,FTX,4440,,,,Freier Text,X,,REMOVED,,,,,,,,,,,
MP-ID Absender,29,SG3,,,,,,,Muss,,,MP-ID Absender,26,SG3,,,,,,,Muss,
MP-ID Absender,30,SG3,NAD,,,,,,Muss,,,MP-ID Absender,27,SG3,NAD,,00015,,,,Muss,
