Segmentname_FV2304,Unnamed: 0_FV2304,Segmentgruppe_FV2304,Segment_FV2304,Datenelement_FV2304,Segment ID_FV2304,Code_FV2304,Qualifier_FV2304,Beschreibung_FV2304,Bedingungsausdruck_FV2304,Bedingung_FV2304,diff,Segmentname_FV2310,Unnamed: 0_FV2310,Segmentgruppe_FV2310,Segment_FV2310,Datenelement_FV2310,Segment ID_FV2310,Code_FV2310,Qualifier_FV2310,Beschreibung_FV2310,Bedingungsausdruck_FV2310,Bedingung_FV2310
Nachrichten-Kopfsegment,0,,UNH,,,,,,Muss,,,Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,
Nachrichten-Kopfsegment,1,,UNH,0062,,,,Nachrichten- Referenznummer,X,,,Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten- Referenznummer,X,
Nachrichten-Kopfsegment,2,,UNH,0065,,ORDRSP,,Bestellantwort,X,,,Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDRSP,,Bestellantwort,X,
Nachrichten-Kopfsegment,3,,UNH,0052,,D,,Entwurfs-Version,X,,,Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,
Nachrichten-Kopfsegment,4,,UNH,0054,,10A,,Ausgabe 2010 - A,X,,,Nachrichten-Kopfsegment,4,,UNH,0054,00001,10A,,Ausgabe 2010 - A,X,
Nachrichten-Kopfsegment,5,,UNH,0051,,UN,,UN/CEFACT,X,,,Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,
Nachrichten-Kopfsegment,6,,UNH,0057,,1.2b,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschrei bung,X,,,Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.3,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschrei bung,X,
Beginn der Nachricht,7,,BGM,,,,,,Muss,,,Beginn der Nachricht,7,,BGM,,00002,,,,Muss,
Beginn der Nachricht,8,,BGM,1001,,Z57,,Übermittlung von Werten an ESA,X,,,Beginn der Nachricht,8,,BGM,1001,00002,Z57,,Übermittlung von Werten an ESA,X,
Beginn der Nachricht,9,,BGM,1004,,,,Dokumentennummer,X,,,Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,
Nachrichtendatum,10,,DTM,,,,,,Muss,,,Nachrichtendatum,10,,DTM,,00003,,,,Muss,
Nachrichtendatum,11,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/- zeit,X,,,Nachrichtendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/- zeit,X,
Nachrichtendatum,12,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00",,Nachrichtendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00"
Nachrichtendatum,13,,DTM,2379,,303,,CCYYMMDDHHMM ZZZ,X,,,Nachrichtendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHMMZ ZZ,X,
Abonnement,14,,IMD,,,,,,Muss,,,Abonnement,14,,IMD,,00007,,,,Muss,
Abonnement,15,,IMD,7081,,Z01,,Start Abo,X,,,Abonnement,15,,IMD,7081,00007,Z01,,Start Abo,X,
Abonnement,16,,IMD,7081,,Z02,,Ende Abo,X,,,Abonnement,16,,IMD,7081,,Z02,,Ende Abo,X,
Abonnement,17,,IMD,7081,,Z03,,ohne Abo,X,,,Abonnement,17,,IMD,7081,,Z03,,ohne Abo,X,
Referenz Nachrichtennummer,18,SG1,,,,,,,Muss,,,Referenz Nachrichtennummer,18,SG1,,,,,,,Muss,
Referenz Nachrichtennummer,19,SG1,RFF,,,,,,Muss,,,Referenz Nachrichtennummer,19,SG1,RFF,,00009,,,,Muss,
Referenz Nachrichtennummer,20,SG1,RFF,1153,,ON,,Auftragsnummer (Einkauf),X,,,Referenz Nachrichtennummer,20,SG1,RFF,1153,00009,ON,,Auftragsnummer (Einkauf),X,
Referenz Nachrichtennummer,21,SG1,RFF,1154,,,,Referenz Nachrichtennummer,X [529],"[529] Hinweis: Dokumentennummer aus BGM DE1004 der ORDERS
[530] Hinweis: Dokumentennummer aus BGM DE1004 der ORDCHG",,Referenz Nachrichtennummer,21,SG1,RFF,1154,00009,,,Referenz,X [529],
Prüfidentifikator,22,SG1,,,,,,,Muss,,,Prüfidentifikator,22,SG1,,,,,,,Muss,
Prüfidentifikator,23,SG1,RFF,,,,,,Muss,,,Prüfidentifikator,23,SG1,RFF,,00012,,,,Muss,
Prüfidentifikator,24,SG1,RFF,1153,,Z13,,Prüfidentifikator,X,,,Prüfidentifikator,24,SG1,RFF,1153,00012,Z13,,Prüfidentifikator,X,
Prüfidentifikator,25,SG1,RFF,1154,,19011,,Bestätigung der Ab-/Bestellung von Werten für ESA,X,,,Prüfidentifikator,25,SG1,RFF,1154,00012,19011,,Bestätigung der Ab-/Bestellung von Werten für ESA,X,
Einzelheiten zu einer Anpassung/Änderung,26,SG2,,,,,,,Muss,,,Einzelheiten zu einer Anpassung/Änderung,26,SG2,,,,,,,Muss,
Einzelheiten zu einer Anpassung/Änderung,27,SG2,AJT,,,,,,Muss,,,Einzelheiten zu einer Anpassung/Änderung,27,SG2,AJT,,00013,,,,Muss,
Einzelheiten zu einer Anpassung/Änderung,28,SG2,AJT,4465,,,,Code des Prüfschritts,X [17],"[17] Der hier angegebene Code des Prüfschritts muss im EBD dem Cluster Zustimmung zugeordnet sein
[18] Der hier angegebene Code des Prüfschritts muss im EBD dem Cluster Ablehnung zugeordnet sein",,Einzelheiten zu einer Anpassung/Änderung,28,SG2,AJT,4465,00013,,,Code des Prüfschritts,X [17],"[17] Der hier angegebene Code des Prüfschritts muss im EBD dem Cluster Zustimmung zugeordnet sein
[18] Der hier angegebene Code des Prüfschritts muss im EBD dem Cluster Ablehnung zugeordnet sein"
Einzelheiten zu einer Anpassung/Änderung,29,SG2,AJT,1082,,E_0254,,EBD Nr. E_0254,X [22],,,Einzelheiten zu einer Anpassung/Änderung,29,SG2,AJT,1082,00013,E_025,,EBD Nr. E_0254,X [22],
Einzelheiten zu einer Anpassung/Änderung,30,SG2,AJT,1082,,E_025,,EBD Nr. E_0256,X [21] ⊻,,,Einzelheiten zu einer Anpassung/Änderung,30,SG2,AJT,1082,,E_025,,EBD Nr. E_0256,X [21] ⊻,
Einzelheiten zu einer Anpassung/Änderung,31,SG2,AJT,1082,,6,,,[23],,,Einzelheiten zu einer Anpassung/Änderung,31,SG2,AJT,1082,,6,,,[23],
MP-ID Absender,32,SG3,,,,,,,Muss,,,MP-ID Absender,32,SG3,,,,,,,Muss,
MP-ID Absender,33,SG3,NAD,,,,,,Muss,,,MP-ID Absender,33,SG3,NAD,,00015,,,,Muss,
