Segmentname_FV2304,Unnamed: 0_FV2304,Segmentgruppe_FV2304,Segment_FV2304,Datenelement_FV2304,Segment ID_FV2304,Code_FV2304,Qualifier_FV2304,Beschreibung_FV2304,Bedingungsausdruck_FV2304,Bedingung_FV2304,diff,Segmentname_FV2310,Unnamed: 0_FV2310,Segmentgruppe_FV2310,Segment_FV2310,Datenelement_FV2310,Segment ID_FV2310,Code_FV2310,Qualifier_FV2310,Beschreibung_FV2310,Bedingungsausdruck_FV2310,Bedingung_FV2310
Nachrichten-Kopfsegment,0,,UNH,,,,,,Muss,,,Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,
Nachrichten-Kopfsegment,1,,UNH,0062,,,,Nachrichten- Referenznummer,X,,,Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten- Referenznummer,X,
Nachrichten-Kopfsegment,2,,UNH,0065,,IFTSTA,,Multimodaler Statusbericht,X,,,Nachrichten-Kopfsegment,2,,UNH,0065,00001,IFTSTA,,Multimodaler Statusbericht,X,
Nachrichten-Kopfsegment,3,,UNH,0052,,D,,Entwurfs-Version,X,,,Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,
Nachrichten-Kopfsegment,4,,UNH,0054,,18A,,Ausgabe 2018 - A,X,,,Nachrichten-Kopfsegment,4,,UNH,0054,00001,18A,,Ausgabe 2018 - A,X,
Nachrichten-Kopfsegment,5,,UNH,0051,,UN,,UN/CEFACT,X,,,Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,
Nachrichten-Kopfsegment,6,,UNH,0057,,2.0d,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschr eibung,X,,,Nachrichten-Kopfsegment,6,,UNH,0057,00001,2.0e,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschr eibung,X,
Beginn der Nachricht,7,,BGM,,,,,,Muss,,,Beginn der Nachricht,7,,BGM,,00002,,,,Muss,
Beginn der Nachricht,8,,BGM,1001,,Z09,,WiM Meldung(en),X,,,Beginn der Nachricht,8,,BGM,1001,00002,Z09,,WiM Meldung(en),X,
Beginn der Nachricht,9,,BGM,1004,,,,Dokumentennummer,X,,,Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,
Dokumentendatum,10,,DTM,,,,,,Muss,,,Dokumentendatum,10,,DTM,,00003,,,,Muss,
Dokumentendatum,11,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum /-zeit,X,,,Dokumentendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum /-zeit,X,
Dokumentendatum,12,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt
[931] Format: ZZZ = +00",,Dokumentendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt
[931] Format: ZZZ = +00"
Dokumentendatum,13,,DTM,2379,,303,,CCYYMMDDHHM MZZZ,X,,,Dokumentendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHM MZZZ,X,
MP-ID Empfänger,14,SG1,,,,,,,Muss,,,MP-ID Empfänger,14,SG1,,,,,,,Muss,
MP-ID Empfänger,15,SG1,NAD,,,,,,Muss,,,MP-ID Empfänger,15,SG1,NAD,,00004,,,,Muss,
MP-ID Empfänger,16,SG1,NAD,3035,,MR,,Nachrichtenempfä nger,X,,,MP-ID Empfänger,16,SG1,NAD,3035,00004,MR,,Nachrichtenempfä nger,X,
MP-ID Empfänger,17,SG1,NAD,3039,,,,MP-ID,X,,,MP-ID Empfänger,17,SG1,NAD,3039,00004,,,MP-ID,X,
MP-ID Empfänger,18,SG1,NAD,3055,,9,,GS1,X,,,MP-ID Empfänger,18,SG1,NAD,3055,00004,9,,GS1,X,
MP-ID Empfänger,19,SG1,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID Empfänger,19,SG1,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
MP-ID Empfänger,20,SG1,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,,MP-ID Empfänger,20,SG1,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
MP-ID Absender,21,SG1,,,,,,,Muss,,,MP-ID Absender,21,SG1,,,,,,,Muss,
MP-ID Absender,22,SG1,NAD,,,,,,Muss,,,MP-ID Absender,22,SG1,NAD,,00005,,,,Muss,
MP-ID Absender,23,SG1,NAD,3035,,MS,,Dokumenten-/ Nachrichtenausstel ler bzw. -absender,X,,,MP-ID Absender,23,SG1,NAD,3035,00005,MS,,Dokumenten-/ Nachrichtenausstel ler bzw. -absender,X,
MP-ID Absender,24,SG1,NAD,3039,,,,MP-ID,X,,,MP-ID Absender,24,SG1,NAD,3039,00005,,,MP-ID,X,
MP-ID Absender,25,SG1,NAD,3055,,9,,GS1,X,,,MP-ID Absender,25,SG1,NAD,3055,00005,9,,GS1,X,
MP-ID Absender,26,SG1,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID Absender,26,SG1,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
MP-ID Absender,27,SG1,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,,MP-ID Absender,27,SG1,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
Ansprechpartner,28,SG2,,,,,,,Kann,,,Ansprechpartner,28,SG2,,,,,,,Kann,
Ansprechpartner,29,SG2,CTA,,,,,,Muss,,,Ansprechpartner,29,SG2,CTA,,00006,,,,Muss,
Ansprechpartner,30,SG2,CTA,3139,,IC,,Informationskonta kt,X,,,Ansprechpartner,30,SG2,CTA,3139,00006,IC,,Informationskonta kt,X,
Ansprechpartner,31,SG2,CTA,3412,,,,Kontakt,X,,,Ansprechpartner,31,SG2,CTA,3412,00006,,,Kontakt,X,
Kommunikationsverbindu ng,32,SG2,COM,,,,,,Muss,,,Kommunikationsverbindu ng,32,SG2,COM,,00007,,,,Muss,
Kommunikationsverbindu ng,33,SG2,COM,3148,,,,Nummer / E-Mail Adresse,X,,,Kommunikationsverbindu ng,33,SG2,COM,3148,00007,,,Nummer / E-Mail Adresse,X,
Kommunikationsverbindu ng,34,SG2,COM,3155,,EM,,E-Mail,X [1P0..1],,,Kommunikationsverbindu ng,34,SG2,COM,3155,00007,EM,,E-Mail,X [1P0..1],
Kommunikationsverbindu ng,35,SG2,COM,3155,,FX,,Telefax,X [1P0..1],,,Kommunikationsverbindu ng,35,SG2,COM,3155,,FX,,Telefax,X [1P0..1],
Kommunikationsverbindu ng,36,SG2,COM,3155,,TE,,Telefon,X [1P0..1],,,Kommunikationsverbindu ng,36,SG2,COM,3155,,TE,,Telefon,X [1P0..1],
