Segmentname_old,Unnamed: 0_old,Segmentgruppe_old,Segment_old,Datenelement_old,Segment ID_old,Code_old,Qualifier_old,Beschreibung_old,Bedingungsausdruck_old,Bedingung_old,diff,Segmentname_new,Unnamed: 0_new,Segmentgruppe_new,Segment_new,Datenelement_new,Segment ID_new,Code_new,Qualifier_new,Beschreibung_new,Bedingungsausdruck_new,Bedingung_new
Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,,,Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,
Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,,,Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,
Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDERS,,Bestellung,X,,,Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDERS,,Bestellung,X,
Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,,,Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,
Nachrichten-Kopfsegment,4,,UNH,0054,00001,09B,,Ausgabe 2009 - B,X,,,Nachrichten-Kopfsegment,4,,UNH,0054,00001,09B,,Ausgabe 2009 - B,X,
Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,,,Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,
Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.3,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,,,Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.4a,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
Beginn der Nachricht,7,,BGM,,00002,,,,Muss,,,Beginn der Nachricht,7,,BGM,,00002,,,,Muss,
Beginn der Nachricht,8,,BGM,1001,00002,Z73,,Bestellung einer Konfiguration,X,,,Beginn der Nachricht,8,,BGM,1001,00002,Z73,,Bestellung einer Konfiguration,X,
Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,,,Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,
Nachrichtendatum,10,,DTM,,00003,,,,Muss,,,Nachrichtendatum,10,,DTM,,00003,,,,Muss,
Nachrichtendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,,Nachrichtendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
Nachrichtendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00",,Nachrichtendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00"
Nachrichtendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,,,Nachrichtendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,
Ausführungsdatum,14,,DTM,,00004,,,,Muss [122],[122] Wenn SG1 RFF+Z41 (Referenznummer des Vorgangs der Anmeldung nach WiM) nicht vorhanden ,,Ausführungsdatum,14,,DTM,,00004,,,,Muss [122],[122] Wenn SG1 RFF+Z41 (Referenznummer des Vorgangs der Anmeldung nach WiM) nicht vorhanden 
Ausführungsdatum,15,,DTM,2005,00004,203,,Ausführungsdatum/-zeit,X,,,Ausführungsdatum,15,,DTM,2005,00004,203,,Ausführungsdatum/-zeit,X,
Ausführungsdatum,16,,DTM,2380,00004,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],,,Ausführungsdatum,16,,DTM,2380,00004,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],
Ausführungsdatum,17,,DTM,2379,00004,303,,CCYYMMDDHHMMZZZ,X,,,Ausführungsdatum,17,,DTM,2379,00004,303,,CCYYMMDDHHMMZZZ,X,
Referenznummer des Vorgangs der Anmeldung nach WiM,18,SG1,,,,,,,Muss [123],[123] Wenn DTM+203 (Ausführungsdatum) nicht vorhanden ,,Referenznummer des Vorgangs der Anmeldung nach WiM,18,SG1,,,,,,,Muss [123],[123] Wenn DTM+203 (Ausführungsdatum) nicht vorhanden 
Referenznummer des Vorgangs der Anmeldung nach WiM,19,SG1,RFF,,00016,,,,Muss,,,Referenznummer des Vorgangs der Anmeldung nach WiM,19,SG1,RFF,,00017,,,,Muss,
Referenznummer des Vorgangs der Anmeldung nach WiM,20,SG1,RFF,1153,00016,Z41,,Referenznummer des Vorgangs der Anmeldung nach WiM,X,,,Referenznummer des Vorgangs der Anmeldung nach WiM,20,SG1,RFF,1153,00017,Z41,,Referenznummer des Vorgangs der Anmeldung nach WiM,X,
Referenznummer des Vorgangs der Anmeldung nach WiM,21,SG1,RFF,1154,00016,,,"Referenz, Identifikation",X [555],[555] Hinweis: Vorgangsnummer aus SG4 IDE+24 DE7402 der UTILMD mit BGM+E01 mit der die Anmeldung des MSB-Wechsels erfolgt ist.,,Referenznummer des Vorgangs der Anmeldung nach WiM,21,SG1,RFF,1154,00017,,,"Referenz, Identifikation",X [555],[555] Hinweis: Vorgangsnummer aus SG4 IDE+24 DE7402 der UTILMD mit BGM+E01 mit der die Anmeldung des MSB-Wechsels erfolgt ist.
Prüfidentifikator,22,SG1,,,,,,,Muss,,,Prüfidentifikator,22,SG1,,,,,,,Muss,
Prüfidentifikator,23,SG1,RFF,,00019,,,,Muss,,,Prüfidentifikator,23,SG1,RFF,,00020,,,,Muss,
Prüfidentifikator,24,SG1,RFF,1153,00019,Z13,,Prüfidentifikator,X,,,Prüfidentifikator,24,SG1,RFF,1153,00020,Z13,,Prüfidentifikator,X,
Prüfidentifikator,25,SG1,RFF,1154,00019,17130,,Bestellung Änderung einer Konfiguration,X,,,Prüfidentifikator,25,SG1,RFF,1154,00020,17130,,Bestellung Änderung einer Konfiguration,X,
MP-ID Absender,26,SG2,,,,,,,Muss,,,MP-ID Absender,26,SG2,,,,,,,Muss,
MP-ID Absender,27,SG2,NAD,,00020,,,,Muss,,,MP-ID Absender,27,SG2,NAD,,00021,,,,Muss,
MP-ID Absender,28,SG2,NAD,3035,00020,Nachrichtenaussteller bzw. -absender,,,MS,,,MP-ID Absender,28,SG2,NAD,3035,00021,Nachrichtenaussteller bzw. -absender,,,MS,
MP-ID Absender,29,SG2,NAD,3039,00020,,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom,,MP-ID Absender,29,SG2,NAD,3039,00021,,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom
MP-ID Absender,30,SG2,NAD,3055,00020,9,,GS1,X,,,MP-ID Absender,30,SG2,NAD,3055,00021,9,,GS1,X,
MP-ID Absender,31,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID Absender,31,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
Ansprechpartner,32,SG5,,,,,,,Kann,,,Ansprechpartner,32,SG5,,,,,,,Kann,
Ansprechpartner,33,SG5,CTA,,00021,,,,Muss,,,Ansprechpartner,33,SG5,CTA,,00022,,,,Muss,
Ansprechpartner,34,SG5,CTA,3139,00021,,,,IC,,,Ansprechpartner,34,SG5,CTA,3139,00022,,,,IC,
Ansprechpartner,35,SG5,CTA,3412,00021,,,Kontakt,X,,,Ansprechpartner,35,SG5,CTA,3412,00022,,,Kontakt,X,
Kommunikationsverbindung,36,SG5,COM,,00022,,,,Muss,,,Kommunikationsverbindung,36,SG5,COM,,00023,,,,Muss,
