Segmentname_FV2410,Unnamed: 0_FV2410,Segmentgruppe_FV2410,Segment_FV2410,Datenelement_FV2410,Segment ID_FV2410,Code_FV2410,Qualifier_FV2410,Beschreibung_FV2410,Bedingungsausdruck_FV2410,Bedingung_FV2410,diff,Segmentname_FV2504,Unnamed: 0_FV2504,Segmentgruppe_FV2504,Segment_FV2504,Datenelement_FV2504,Segment ID_FV2504,Code_FV2504,Qualifier_FV2504,Beschreibung_FV2504,Bedingungsausdruck_FV2504,Bedingung_FV2504
Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,,,Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,
Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,,,Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,
Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDERS,,Bestellung,X,,,Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDERS,,Bestellung,X,
Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,,,Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,
Nachrichten-Kopfsegment,4,,UNH,0054,00001,09B,,Ausgabe 2009 - B,X,,,Nachrichten-Kopfsegment,4,,UNH,0054,00001,09B,,Ausgabe 2009 - B,X,
Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,,,Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,
Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.3,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,,,Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.4a,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
Beginn der Nachricht,7,,BGM,,00002,,,,Muss,,,Beginn der Nachricht,7,,BGM,,00002,,,,Muss,
Beginn der Nachricht,8,,BGM,1001,00002,Z61,,Stammdaten der Marktlokation,X,,,Beginn der Nachricht,8,,BGM,1001,00002,Z61,,Stammdaten der Marktlokation,X,
Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,,,Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,
Nachrichtendatum,10,,DTM,,00003,,,,Muss,,,Nachrichtendatum,10,,DTM,,00003,,,,Muss,
Nachrichtendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,,Nachrichtendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
Nachrichtendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00",,Nachrichtendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00"
Nachrichtendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,,,Nachrichtendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,
Lieferrichtung,14,,IMD,,00011,,,,Muss,,REMOVED,,,,,,,,,,,
Lieferrichtung,15,,IMD,7081,00011,Z14,,Lieferrichtung,X,,REMOVED,,,,,,,,,,,
Lieferrichtung,16,,IMD,7009,00011,Z06,,Erzeugung,X,,REMOVED,,,,,,,,,,,
Lieferrichtung,17,,IMD,7009,,Z07,,Verbrauch,X [6],[6] Wenn MP-ID in SG2 NAD+MS mit Rolle LF vorhanden,REMOVED,,,,,,,,,,,
Prüfidentifikator,18,SG1,,,,,,,Muss,,,Prüfidentifikator,14,SG1,,,,,,,Muss,
Prüfidentifikator,19,SG1,RFF,,00019,,,,Muss,,,Prüfidentifikator,15,SG1,RFF,,00020,,,,Muss,
Prüfidentifikator,20,SG1,RFF,1153,00019,Z13,,Prüfidentifikator,X,,,Prüfidentifikator,16,SG1,RFF,1153,00020,Z13,,Prüfidentifikator,X,
Prüfidentifikator,21,SG1,RFF,1154,00019,17101,,Anfrage Stammdaten Marktlokation,X,,,Prüfidentifikator,17,SG1,RFF,1154,00020,17101,,Anfrage Stammdaten Marktlokation,X,
MP-ID Absender,22,SG2,,,,,,,Muss,,,MP-ID Absender,18,SG2,,,,,,,Muss,
MP-ID Absender,23,SG2,NAD,,00020,,,,Muss,,,MP-ID Absender,19,SG2,NAD,,00021,,,,Muss,
MP-ID Absender,24,SG2,NAD,3035,00020,MS,,Dokumenten-/ Nachrichtenaussteller bzw. -absender,X,,,MP-ID Absender,20,SG2,NAD,3035,00021,MS,,Dokumenten-/ Nachrichtenaussteller bzw. -absender,X,
MP-ID Absender,25,SG2,NAD,3039,00020,,,MP-ID,X,[61] MP-ID nur aus Sparte Strom,,MP-ID Absender,21,SG2,NAD,3039,00021,,,MP-ID,X [60],[60] MP-ID nur aus Sparte Gas
MP-ID Absender,26,SG2,NAD,3055,00020,9,,GS1,X,,,MP-ID Absender,22,SG2,NAD,3055,00021,9,,GS1,X,
MP-ID Absender,27,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID Absender,23,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
MP-ID Absender,28,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,REMOVED,,,,,,,,,,,
Ansprechpartner,29,SG5,,,,,,,Kann,,,Ansprechpartner,24,SG5,,,,,,,Kann,
Ansprechpartner,30,SG5,CTA,,00021,,,,Muss,,,Ansprechpartner,25,SG5,CTA,,00022,,,,Muss,
Ansprechpartner,31,SG5,CTA,3139,00021,IC,,Informationskontakt,X,,,Ansprechpartner,26,SG5,CTA,3139,00022,IC,,Informationskontakt,X,
Ansprechpartner,32,SG5,CTA,3412,00021,,,Kontakt,X,,,Ansprechpartner,27,SG5,CTA,3412,00022,,,Kontakt,X,
Kommunikationsverbindung,33,SG5,COM,,00022,,,,Muss,,,Kommunikationsverbindung,28,SG5,COM,,00023,,,,Muss,
Kommunikationsverbindung,34,SG5,COM,3148,00022,,,"Kommunikationsadresse, Identifikation",X,,,Kommunikationsverbindung,29,SG5,COM,3148,00023,,,"Kommunikationsadresse, Identifikation",X (([939] [147]) ∨ ([940] [148])) ∧ [567],"[147] wenn im DE3155 in demselben COM der Code EM vorhanden ist
[148] wenn im DE3155 in demselben COM der Code TE / FX / AJ / AL vorhanden ist
[567] Hinweis: Es darf nur eine Information im DE3148 übermittelt werden
[939] Format: Die Zeichenkette muss die Zeichen @ und . enthalten
[940] Format: Die Zeichenkette muss mit dem Zeichen + beginnen und danach dürfen nur noch Ziffern folgen"
Kommunikationsverbindung,35,SG5,COM,3155,00022,EM,,Elektronische Post,X [1P0..1],,,Kommunikationsverbindung,30,SG5,COM,3155,00023,EM,,Elektronische Post,X [1P0..1],
Kommunikationsverbindung,36,SG5,COM,3155,,FX,,Telefax,X [1P0..1],,,Kommunikationsverbindung,31,SG5,COM,3155,,FX,,Telefax,X [1P0..1],
Kommunikationsverbindung,37,SG5,COM,3155,,TE,,Telefon,X [1P0..1],,,Kommunikationsverbindung,32,SG5,COM,3155,,TE,,Telefon,X [1P0..1],
Kommunikationsverbindung,38,SG5,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,,Kommunikationsverbindung,33,SG5,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
Kommunikationsverbindung,39,SG5,COM,3155,,AL,,Handy,X [1P0..1],,,Kommunikationsverbindung,34,SG5,COM,3155,,AL,,Handy,X [1P0..1],
MP-ID Empfänger,40,SG2,,,,,,,Muss,,,MP-ID Empfänger,35,SG2,,,,,,,Muss,
MP-ID Empfänger,41,SG2,NAD,,00023,,,,Muss,,,MP-ID Empfänger,36,SG2,NAD,,00024,,,,Muss,
MP-ID Empfänger,42,SG2,NAD,3035,00023,MR,,Nachrichtenempfänger,X,,,MP-ID Empfänger,37,SG2,NAD,3035,00024,MR,,Nachrichtenempfänger,X,
