Segmentname_old,Unnamed: 0_old,Segmentgruppe_old,Segment_old,Datenelement_old,Segment ID_old,Code_old,Qualifier_old,Beschreibung_old,Bedingungsausdruck_old,Bedingung_old,diff,Segmentname_new,Unnamed: 0_new,Segmentgruppe_new,Segment_new,Datenelement_new,Segment ID_new,Code_new,Qualifier_new,Beschreibung_new,Bedingungsausdruck_new,Bedingung_new
Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,,,Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,
Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,,,Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,
Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDERS,,Bestellung,X,,,Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDERS,,Bestellung,X,
Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,,,Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,
Nachrichten-Kopfsegment,4,,UNH,0054,00001,09B,,Ausgabe 2009 - B,X,,,Nachrichten-Kopfsegment,4,,UNH,0054,00001,09B,,Ausgabe 2009 - B,X,
Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,,,Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,
Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.3,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,,,Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.4a,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
Beginn der Nachricht,7,,BGM,,00002,,,,Muss,,,Beginn der Nachricht,7,,BGM,,00002,,,,Muss,
Beginn der Nachricht,8,,BGM,1001,00002,Z55,,Reklamation der Übersicht der Definitionen oder einer Definition,X,,,Beginn der Nachricht,8,,BGM,1001,00002,Z55,,Reklamation der Übersicht der Definitionen oder einer Definition,X,
Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,,,Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,
Nachrichtendatum,10,,DTM,,00003,,,,Muss,,,Nachrichtendatum,10,,DTM,,00003,,,,Muss,
Nachrichtendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,,Nachrichtendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
Nachrichtendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00",,Nachrichtendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00"
Nachrichtendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,,,Nachrichtendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,
Referenz Nachrichtennummer,14,SG1,,,,,,,Muss [65],[65] Wenn FTX+Z08 vorhanden,,Referenz Nachrichtennummer,14,SG1,,,,,,,Muss [65],[65] Wenn FTX+Z08 vorhanden
Referenz Nachrichtennummer,15,SG1,RFF,,00013,,,,Muss,,,Referenz Nachrichtennummer,15,SG1,RFF,,00014,,,,Muss,
Referenz Nachrichtennummer,16,SG1,RFF,1153,00013,ACW,,Referenznummer einer vorangegangenen Nachricht,X,,,Referenz Nachrichtennummer,16,SG1,RFF,1153,00014,ACW,,Referenznummer einer vorangegangenen Nachricht,X,
Referenz Nachrichtennummer,17,SG1,RFF,1154,00013,,,Nachrichtennummer,X ([113] ∧ [547]) ⊻ ([114] ∧ [558]) ⊻ ([115] ∧ [559]),"[113] Wenn LIN DE1229 mit Code Z42 (Zählzeitdefinition) vorhanden
[114] Wenn LIN DE1229 mit Code Z69 (Schaltzeitdefinition) vorhanden
[115] Wenn LIN DE1229 mit Code Z70 (Leistungskurvendefinition) vorhanden
[547] Hinweis: Dokumentennummer aus BGM+Z60 DE1004 der UTILTS
[558] Hinweis: Dokumentennummer aus BGM+Z78 DE1004 der UTILTS
[559] Hinweis: Dokumentennummer aus BGM+Z79 DE1004 der UTILTS",,Referenz Nachrichtennummer,17,SG1,RFF,1154,00014,,,Nachrichtennummer,X ([113] ∧ [547]) ⊻ ([114] ∧ [558]) ⊻ ([115] ∧ [559]),"[113] Wenn LIN DE1229 mit Code Z42 (Zählzeitdefinition) vorhanden
[114] Wenn LIN DE1229 mit Code Z69 (Schaltzeitdefinition) vorhanden
[115] Wenn LIN DE1229 mit Code Z70 (Leistungskurvendefinition) vorhanden
[547] Hinweis: Dokumentennummer aus BGM+Z60 DE1004 der UTILTS
[558] Hinweis: Dokumentennummer aus BGM+Z78 DE1004 der UTILTS
[559] Hinweis: Dokumentennummer aus BGM+Z79 DE1004 der UTILTS"
Referenz Vorgangsnummer,18,SG1,,,,,,,Muss [97],[97] Wenn FTX+Z10 vorhanden,,Referenz Vorgangsnummer,18,SG1,,,,,,,Muss [97],[97] Wenn FTX+Z10 vorhanden
Referenz Vorgangsnummer,19,SG1,RFF,,00014,,,,Muss,,,Referenz Vorgangsnummer,19,SG1,RFF,,00015,,,,Muss,
Referenz Vorgangsnummer,20,SG1,RFF,1153,00014,TN,,Transaktions- Referenznummer,X,,,Referenz Vorgangsnummer,20,SG1,RFF,1153,00015,TN,,Transaktions- Referenznummer,X,
Referenz Vorgangsnummer,21,SG1,RFF,1154,00014,,,Vorgangsnummer,X ([113] ∧ [536]) ⊻ ([114] ∧ [560]) ⊻ ([115] ∧ [561]),"[113] Wenn LIN DE1229 mit Code Z42 (Zählzeitdefinition) vorhanden
[114] Wenn LIN DE1229 mit Code Z69 (Schaltzeitdefinition) vorhanden
[115] Wenn LIN DE1229 mit Code Z70 (Leistungskurvendefinition) vorhanden
[536] Hinweis: Vorgangsnummer aus IDE DE7402 der UTILTS mit BGM+Z59
[560] Hinweis: Vorgangsnummer aus IDE DE7402 der UTILTS mit BGM+Z80
[561] Hinweis: Vorgangsnummer aus IDE DE7402 der UTILTS mit BGM+Z81",,Referenz Vorgangsnummer,21,SG1,RFF,1154,00015,,,Vorgangsnummer,X ([113] ∧ [536]) ⊻ ([114] ∧ [560]) ⊻ ([115] ∧ [561]),"[113] Wenn LIN DE1229 mit Code Z42 (Zählzeitdefinition) vorhanden
[114] Wenn LIN DE1229 mit Code Z69 (Schaltzeitdefinition) vorhanden
[115] Wenn LIN DE1229 mit Code Z70 (Leistungskurvendefinition) vorhanden
[536] Hinweis: Vorgangsnummer aus IDE DE7402 der UTILTS mit BGM+Z59
[560] Hinweis: Vorgangsnummer aus IDE DE7402 der UTILTS mit BGM+Z80
[561] Hinweis: Vorgangsnummer aus IDE DE7402 der UTILTS mit BGM+Z81"
Prüfidentifikator,22,SG1,,,,,,,Muss,,,Prüfidentifikator,22,SG1,,,,,,,Muss,
Prüfidentifikator,23,SG1,RFF,,00019,,,,Muss,,,Prüfidentifikator,23,SG1,RFF,,00020,,,,Muss,
Prüfidentifikator,24,SG1,RFF,1153,00019,Z13,,Prüfidentifikator,X,,,Prüfidentifikator,24,SG1,RFF,1153,00020,Z13,,Prüfidentifikator,X,
Prüfidentifikator,25,SG1,RFF,1154,00019,17122,,Reklamation einer Definition,X,,,Prüfidentifikator,25,SG1,RFF,1154,00020,17122,,Reklamation einer Definition,X,
MP-ID Absender,26,SG2,,,,,,,Muss,,,MP-ID Absender,26,SG2,,,,,,,Muss,
MP-ID Absender,27,SG2,NAD,,00020,,,,Muss,,,MP-ID Absender,27,SG2,NAD,,00021,,,,Muss,
MP-ID Absender,28,SG2,NAD,3035,00020,Nachrichtenaussteller bzw. -absender,,,MS,,,MP-ID Absender,28,SG2,NAD,3035,00021,Nachrichtenaussteller bzw. -absender,,,MS,
