Segmentname_FV2410,Unnamed: 0_FV2410,Segmentgruppe_FV2410,Segment_FV2410,Datenelement_FV2410,Segment ID_FV2410,Code_FV2410,Qualifier_FV2410,Beschreibung_FV2410,Bedingungsausdruck_FV2410,Bedingung_FV2410,diff,Segmentname_FV2504,Unnamed: 0_FV2504,Segmentgruppe_FV2504,Segment_FV2504,Datenelement_FV2504,Segment ID_FV2504,Code_FV2504,Qualifier_FV2504,Beschreibung_FV2504,Bedingungsausdruck_FV2504,Bedingung_FV2504
Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,,,Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,
Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,,,Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,
Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDERS,,Bestellung,X,,,Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDERS,,Bestellung,X,
Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,,,Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,
Nachrichten-Kopfsegment,4,,UNH,0054,00001,09B,,Ausgabe 2009 - B,X,,,Nachrichten-Kopfsegment,4,,UNH,0054,00001,09B,,Ausgabe 2009 - B,X,
Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,,,Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,
Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.3,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,,,Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.4a,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
Beginn der Nachricht,7,,BGM,,00002,,,,Muss,,,Beginn der Nachricht,7,,BGM,,00002,,,,Muss,
Beginn der Nachricht,8,,BGM,1001,00002,Z56,,Änderung Zählzeitdefinition,X,,,Beginn der Nachricht,8,,BGM,1001,00002,Z56,,Änderung individueller Konfiguration,X,
Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,,,Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,
Nachrichtendatum,10,,DTM,,00003,,,,Muss,,,Nachrichtendatum,10,,DTM,,00003,,,,Muss,
Nachrichtendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,,Nachrichtendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
Nachrichtendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00",,Nachrichtendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00"
Nachrichtendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,,,Nachrichtendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,
Ausführungsdatum,14,,DTM,,00004,,,,Muss,,,Ausführungsdatum,14,,DTM,,00004,,,,Muss,
Ausführungsdatum,15,,DTM,2005,00004,203,,Ausführungsdatum/-zeit,X,,,Ausführungsdatum,15,,DTM,2005,00004,203,,Ausführungsdatum/-zeit,X,
Ausführungsdatum,16,,DTM,2380,00004,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],,,Ausführungsdatum,16,,DTM,2380,00004,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],
Ausführungsdatum,17,,DTM,2379,00004,303,,CCYYMMDDHHMMZZZ,X,,,Ausführungsdatum,17,,DTM,2379,00004,303,,CCYYMMDDHHMMZZZ,X,
Bestellung Zählzeitdefinition,18,,IMD,,00010,,,,Muss,,,Bestellung Zählzeitdefinition,18,,IMD,,00010,,,,Muss,
Bestellung Zählzeitdefinition,19,,IMD,7081,00010,Z55,,Änderung Konfiguration,X,,,Bestellung Zählzeitdefinition,19,,IMD,7081,00010,Z55,,Änderung Konfiguration,X,
Bestellung Zählzeitdefinition,20,,IMD,7081,,Z57,,Abbestellung Zählzeitdefinition,X [27],,,Bestellung Zählzeitdefinition,20,,IMD,7081,,Z57,,Abbestellung Zählzeitdefinition,X [27],
Bestellung Zählzeitdefinition,21,,IMD,7081,,Z60,,Abbestellung Messprodukt mit Zählzeitdefinition des LF,X [27],[27] Wenn MP-ID in SG2 NAD+MR mit Rolle MSB vorhanden,,Bestellung Zählzeitdefinition,21,,IMD,7081,,Z60,,Abbestellung Messprodukt mit Zählzeitdefinition des LF,X [27],[27] Wenn MP-ID in SG2 NAD+MR mit Rolle MSB vorhanden
Prüfidentifikator,22,SG1,,,,,,,Muss,,,Prüfidentifikator,22,SG1,,,,,,,Muss,
Prüfidentifikator,23,SG1,RFF,,00019,,,,Muss,,,Prüfidentifikator,23,SG1,RFF,,00020,,,,Muss,
Prüfidentifikator,24,SG1,RFF,1153,00019,Z13,,Prüfidentifikator,X,,,Prüfidentifikator,24,SG1,RFF,1153,00020,Z13,,Prüfidentifikator,X,
Prüfidentifikator,25,SG1,RFF,1154,00019,17123,,Bestellung Änderung Zählzeitdefinition,X,,,Prüfidentifikator,25,SG1,RFF,1154,00020,17123,,Bestellung Änderung Zählzeitdefinition,X,
MP-ID Absender,26,SG2,,,,,,,Muss,,,MP-ID Absender,26,SG2,,,,,,,Muss,
MP-ID Absender,27,SG2,NAD,,00020,,,,Muss,,,MP-ID Absender,27,SG2,NAD,,00021,,,,Muss,
MP-ID Absender,28,SG2,NAD,3035,00020,Nachrichtenaussteller bzw. -absender,,,MS,,,MP-ID Absender,28,SG2,NAD,3035,00021,Nachrichtenaussteller bzw. -absender,,,MS,
MP-ID Absender,29,SG2,NAD,3039,00020,,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom,,MP-ID Absender,29,SG2,NAD,3039,00021,,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom
MP-ID Absender,30,SG2,NAD,3055,00020,9,,GS1,X,,,MP-ID Absender,30,SG2,NAD,3055,00021,9,,GS1,X,
MP-ID Absender,31,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID Absender,31,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
Ansprechpartner,32,SG5,,,,,,,Kann,,,Ansprechpartner,32,SG5,,,,,,,Kann,
Ansprechpartner,33,SG5,CTA,,00021,,,,Muss,,,Ansprechpartner,33,SG5,CTA,,00022,,,,Muss,
Ansprechpartner,34,SG5,CTA,3139,00021,,,,IC,,,Ansprechpartner,34,SG5,CTA,3139,00022,,,,IC,
Ansprechpartner,35,SG5,CTA,3412,00021,,,Kontakt,X,,,Ansprechpartner,35,SG5,CTA,3412,00022,,,Kontakt,X,
Kommunikationsverbindung,36,SG5,COM,,00022,,,,Muss,,,Kommunikationsverbindung,36,SG5,COM,,00023,,,,Muss,
Kommunikationsverbindung,37,SG5,COM,3148,00022,,,"Kommunikationsadresse, Identifikation",X,,,Kommunikationsverbindung,37,SG5,COM,3148,00023,,,"Kommunikationsadresse, Identifikation",X (([939] [147]) ∨ ([940] [148])) ∧ [567],"[147] wenn im DE3155 in demselben COM der Code EM vorhanden ist
[148] wenn im DE3155 in demselben COM der Code TE / FX / AJ / AL vorhanden ist
[567] Hinweis: Es darf nur eine Information im DE3148 übermittelt werden
[939] Format: Die Zeichenkette muss die Zeichen @ und . enthalten
[940] Format: Die Zeichenkette muss mit dem Zeichen + beginnen und danach dürfen nur noch Ziffern folgen"
Kommunikationsverbindung,38,SG5,COM,3155,00022,EM,,Elektronische Post,X [1P0..1],,,Kommunikationsverbindung,38,SG5,COM,3155,00023,EM,,Elektronische Post,X [1P0..1],
