Segmentname_FV2404,Unnamed: 0_FV2404,Segmentgruppe_FV2404,Segment_FV2404,Datenelement_FV2404,Segment ID_FV2404,Code_FV2404,Qualifier_FV2404,Beschreibung_FV2404,Bedingungsausdruck_FV2404,Bedingung_FV2404,diff,Segmentname_FV2410,Unnamed: 0_FV2410,Segmentgruppe_FV2410,Segment_FV2410,Datenelement_FV2410,Segment ID_FV2410,Code_FV2410,Qualifier_FV2410,Beschreibung_FV2410,Bedingungsausdruck_FV2410,Bedingung_FV2410
Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,,,Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,
Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,,,Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,
Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDRSP,,Bestellantwort,X,,,Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDRSP,,Bestellantwort,X,
Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,,,Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,
Nachrichten-Kopfsegment,4,,UNH,0054,00001,10A,,Ausgabe 2010 - A,X,,,Nachrichten-Kopfsegment,4,,UNH,0054,00001,10A,,Ausgabe 2010 - A,X,
Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,,,Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,
Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.3,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,,,Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.3,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
Beginn der Nachricht,7,,BGM,,00002,,,,Muss,,,Beginn der Nachricht,7,,BGM,,00002,,,,Muss,
Beginn der Nachricht,8,,BGM,1001,00002,7,,Prozessdatenbericht,X,,,Beginn der Nachricht,8,,BGM,1001,00002,7,,Prozessdatenbericht,X,
Beginn der Nachricht,9,,BGM,1001,,Z28,,Energiemenge und Leistungsmaximum,X,,,Beginn der Nachricht,9,,BGM,1001,,Z28,,Energiemenge und Leistungsmaximum,X,
Beginn der Nachricht,10,,BGM,1001,,Z48,,"Lastgang Marktlokation, Tranche",X,,,Beginn der Nachricht,10,,BGM,1001,,Z48,,"Lastgang Marktlokation, Tranche",X,
Beginn der Nachricht,11,,BGM,1004,00002,,,Dokumentennummer,X,,,Beginn der Nachricht,11,,BGM,1004,00002,,,Dokumentennummer,X,
Nachrichtendatum,12,,DTM,,00003,,,,Muss,,,Nachrichtendatum,12,,DTM,,00003,,,,Muss,
Nachrichtendatum,13,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,,Nachrichtendatum,13,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
Nachrichtendatum,14,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00",,Nachrichtendatum,14,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00"
Nachrichtendatum,15,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,,,Nachrichtendatum,15,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,
Produkt-/ Leistungsbeschreibung,16,,IMD,,00008,,,,Muss [1],[1] Wenn BGM+7 vorhanden,,Produkt-/ Leistungsbeschreibung,16,,IMD,,00008,,,,Muss [1],[1] Wenn BGM+7 vorhanden
Produkt-/ Leistungsbeschreibung,17,,IMD,7081,00008,Z11,,Lastgangdaten,X,,,Produkt-/ Leistungsbeschreibung,17,,IMD,7081,00008,Z11,,Lastgangdaten,X,
Produkt-/ Leistungsbeschreibung,18,,IMD,7081,,Z12,,Zählerstände,X,,,Produkt-/ Leistungsbeschreibung,18,,IMD,7081,,Z12,,Zählerstände,X,
Produkt-/ Leistungsbeschreibung,19,,IMD,7081,,Z35,,Energiemenge Einzelwert,X,,,Produkt-/ Leistungsbeschreibung,19,,IMD,7081,,Z35,,Energiemenge Einzelwert,X,
Referenz Nachrichtennummer,20,SG1,,,,,,,Muss,,,Referenz Nachrichtennummer,20,SG1,,,,,,,Muss,
Referenz Nachrichtennummer,21,SG1,RFF,,00009,,,,Muss,,,Referenz Nachrichtennummer,21,SG1,RFF,,00009,,,,Muss,
Referenz Nachrichtennummer,22,SG1,RFF,1153,00009,ON,,Auftragsnummer (Einkauf),X,,,Referenz Nachrichtennummer,22,SG1,RFF,1153,00009,ON,,Auftragsnummer (Einkauf),X,
Referenz Nachrichtennummer,23,SG1,RFF,1154,00009,,,Referenz Nachrichtennummer,X [522],"[522] Hinweis: Wert aus BGM+7/ Z28/Z48 DE1004 der ORDERS, mit der die Anforderung von Werten erfolgt ist.",,Referenz Nachrichtennummer,23,SG1,RFF,1154,00009,,,Referenz Nachrichtennummer,X [522],"[522] Hinweis: Wert aus BGM+7/ Z28/Z48 DE1004 der ORDERS, mit der die Anforderung von Werten erfolgt ist."
Prüfidentifikator,24,SG1,,,,,,,Muss,,,Prüfidentifikator,24,SG1,,,,,,,Muss,
Prüfidentifikator,25,SG1,RFF,,00012,,,,Muss,,,Prüfidentifikator,25,SG1,RFF,,00012,,,,Muss,
Prüfidentifikator,26,SG1,RFF,1153,00012,Z13,,Prüfidentifikator,X,,,Prüfidentifikator,26,SG1,RFF,1153,00012,Z13,,Prüfidentifikator,X,
Prüfidentifikator,27,SG1,RFF,1154,00012,19102,,Ablehnung Anfrage Werte,X,,,Prüfidentifikator,27,SG1,RFF,1154,00012,19102,,Ablehnung Anfrage Werte,X,
Einzelheiten zu einer Anpassung/Änderung,28,SG2,,,,,,,Muss,,,Einzelheiten zu einer Anpassung/Änderung,28,SG2,,,,,,,Muss,
Einzelheiten zu einer Anpassung/Änderung,29,SG2,AJT,,00013,,,,Muss,,,Einzelheiten zu einer Anpassung/Änderung,29,SG2,AJT,,00013,,,,Muss,
Einzelheiten zu einer Anpassung/Änderung,30,SG2,AJT,4465,00013,,,Code des Prüfschritts,X,,,Einzelheiten zu einer Anpassung/Änderung,30,SG2,AJT,4465,00013,,,Code des Prüfschritts,X,
Einzelheiten zu einer Anpassung/Änderung,31,SG2,AJT,1082,00013,,,,E_0442 E_0444 G_0050 G_0082 S_0043,"[1] Wenn BGM+7 vorhanden
[4] Wenn MP-ID in SG3 NAD+MR mit Rolle LF vorhanden
[10] Wenn MP-ID in SG3 NAD+MS mit Rolle MSB vorhanden
[15] Wenn MP-ID in SG3 NAD+MR mit Rolle NB vorhanden
[16] Wenn MP-ID in SG3 NAD+MR mit Rolle ÜNB vorhanden
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom
[493] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Gas",,Einzelheiten zu einer Anpassung/Änderung,31,SG2,AJT,1082,00013,,,,E_0442 E_0444 G_0050 G_0082 S_0043,"[1] Wenn BGM+7 vorhanden
[4] Wenn MP-ID in SG3 NAD+MR mit Rolle LF vorhanden
[10] Wenn MP-ID in SG3 NAD+MS mit Rolle MSB vorhanden
[15] Wenn MP-ID in SG3 NAD+MR mit Rolle NB vorhanden
[16] Wenn MP-ID in SG3 NAD+MR mit Rolle ÜNB vorhanden
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom
[493] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Gas"
MP-ID Absender,32,SG3,,,,,,,Muss,,,MP-ID Absender,32,SG3,,,,,,,Muss,
MP-ID Absender,33,SG3,NAD,,00015,,,,Muss,,,MP-ID Absender,33,SG3,NAD,,00015,,,,Muss,
