Segmentname_old,Unnamed: 0_old,Segmentgruppe_old,Segment_old,Datenelement_old,Segment ID_old,Code_old,Qualifier_old,Beschreibung_old,Bedingungsausdruck_old,Bedingung_old,diff,Segmentname_new,Unnamed: 0_new,Segmentgruppe_new,Segment_new,Datenelement_new,Segment ID_new,Code_new,Qualifier_new,Beschreibung_new,Bedingungsausdruck_new,Bedingung_new
Nachrichten-Kopfsegment,0,,UNH,,,,,,Muss [12],"[12] je UNB ist nur eine Nachricht mit BGM+Z04 in der Übertragungsdatei erlaubt (nur eine Nachricht je Übertragungsdatei)
[13] je UNB ist nur eine Nachricht mit BGM+Z32 in der Übertragungsdatei erlaubt (nur eine Nachricht je Übertragungsdatei)",,Nachrichten-Kopfsegment,0,,UNH,,,,,,Muss [12],"[12] je UNB ist nur eine Nachricht mit BGM+Z04 in der Übertragungsdatei erlaubt (nur eine Nachricht je Übertragungsdatei)
[13] je UNB ist nur eine Nachricht mit BGM+Z32 in der Übertragungsdatei erlaubt (nur eine Nachricht je Übertragungsdatei)"
Nachrichten-Kopfsegment,1,,UNH,0062,,,,Nachrichten-Referenznummer,X,,,Nachrichten-Kopfsegment,1,,UNH,0062,,,,Nachrichten-Referenznummer,X,
Nachrichten-Kopfsegment,2,,UNH,0065,,PRICAT,,Preisliste/Katalog,X,,,Nachrichten-Kopfsegment,2,,UNH,0065,,PRICAT,,Preisliste/Katalog,X,
Nachrichten-Kopfsegment,3,,UNH,0052,,D,,Entwurfs-Version,X,,,Nachrichten-Kopfsegment,3,,UNH,0052,,D,,Entwurfs-Version,X,
Nachrichten-Kopfsegment,4,,UNH,0054,,20B,,Ausgabe 2020 - B,X,,,Nachrichten-Kopfsegment,4,,UNH,0054,,20B,,Ausgabe 2020 - B,X,
Nachrichten-Kopfsegment,5,,UNH,0051,,UN,,UN/CEFACT,X,,,Nachrichten-Kopfsegment,5,,UNH,0051,,UN,,UN/CEFACT,X,
Nachrichten-Kopfsegment,6,,UNH,0057,,2.0a,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,,,Nachrichten-Kopfsegment,6,,UNH,0057,,2.0b,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
Beginn der Nachricht,7,,BGM,,,,,,Muss,,,Beginn der Nachricht,7,,BGM,,,,,,Muss,
Beginn der Nachricht,8,,BGM,1001,,Z04,,Ausgleichsenergiepreis,X,,,Beginn der Nachricht,8,,BGM,1001,,Z04,,Ausgleichsenergiepreis,X,
Beginn der Nachricht,9,,BGM,1004,,,,Dokumentennummer,X,,,Beginn der Nachricht,9,,BGM,1004,,,,Dokumentennummer,X,
Betrachtungszeitintervall,10,,DTM,,,,,,Muss,,,Betrachtungszeitintervall,10,,DTM,,,,,,Muss,
Betrachtungszeitintervall,11,,DTM,2005,,492,,"Bilanzierungsdatum, - zeit, -periode",X,,,Betrachtungszeitintervall,11,,DTM,2005,,492,,"Bilanzierungsdatum, - zeit, -periode",X,
Betrachtungszeitintervall,12,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X,,,Betrachtungszeitintervall,12,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X,
Betrachtungszeitintervall,13,,DTM,2379,,610,,CCYYMM,X,,,Betrachtungszeitintervall,13,,DTM,2379,,610,,CCYYMM,X,
Nachrichtendatum,14,,DTM,,,,,,Muss,,,Nachrichtendatum,14,,DTM,,,,,,Muss,
Nachrichtendatum,15,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,,Nachrichtendatum,15,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
Nachrichtendatum,16,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt
[931] Format: ZZZ = +00",,Nachrichtendatum,16,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt
[931] Format: ZZZ = +00"
Nachrichtendatum,17,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,,,Nachrichtendatum,17,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
Prüfidentifikator,18,SG1,,,,,,,Muss,,,Prüfidentifikator,18,SG1,,,,,,,Muss,
Prüfidentifikator,19,SG1,RFF,,,,,,Muss,,,Prüfidentifikator,19,SG1,RFF,,,,,,Muss,
Prüfidentifikator,20,SG1,RFF,1153,,Z13,,Prüfidentifikator,X,,,Prüfidentifikator,20,SG1,RFF,1153,,Z13,,Prüfidentifikator,X,
Prüfidentifikator,21,SG1,RFF,1154,,27001,,Übermittlung der Ausgleichsenergiepreise,X,,,Prüfidentifikator,21,SG1,RFF,1154,,27001,,Übermittlung der Ausgleichsenergiepreise,X,
Name und Anschrift,22,SG2,,,,,,,Muss,,,Name und Anschrift,22,SG2,,,,,,,Muss,
Name und Anschrift,23,SG2,NAD,,,,,,Muss,,,Name und Anschrift,23,SG2,NAD,,,,,,Muss,
Name und Anschrift,24,SG2,NAD,3035,,MR,,Nachrichtenempfänger,X,,,Name und Anschrift,24,SG2,NAD,3035,,MR,,Nachrichtenempfänger,X,
Name und Anschrift,25,SG2,NAD,3039,,,,"Beteiligter, Identifikation",X [19],[19] Nur MP-ID aus Sparte Strom,,Name und Anschrift,25,SG2,NAD,3039,,,,"Beteiligter, Identifikation",X [19],[19] Nur MP-ID aus Sparte Strom
Name und Anschrift,26,SG2,NAD,3055,,9,,GS1,X,,,Name und Anschrift,26,SG2,NAD,3055,,9,,GS1,X,
Name und Anschrift,27,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,Name und Anschrift,27,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
Name und Anschrift,28,SG2,,,,,,,Muss,,,Name und Anschrift,28,SG2,,,,,,,Muss,
Name und Anschrift,29,SG2,NAD,,,,,,Muss,,,Name und Anschrift,29,SG2,NAD,,,,,,Muss,
Name und Anschrift,30,SG2,NAD,3035,,MS,,Dokumenten-/ Nachrichtenaussteller bzw. -absender,X,,,Name und Anschrift,30,SG2,NAD,3035,,MS,,Dokumenten-/ Nachrichtenaussteller bzw. -absender,X,
Name und Anschrift,31,SG2,NAD,3039,,,,"Beteiligter, Identifikation",X [19],[19] Nur MP-ID aus Sparte Strom,,Name und Anschrift,31,SG2,NAD,3039,,,,"Beteiligter, Identifikation",X [19],[19] Nur MP-ID aus Sparte Strom
Name und Anschrift,32,SG2,NAD,3055,,9,,GS1,X,,,Name und Anschrift,32,SG2,NAD,3055,,9,,GS1,X,
Name und Anschrift,33,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,Name und Anschrift,33,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
Regelzone,34,SG2,LOC,,,,,,Muss,,,Regelzone,34,SG2,LOC,,,,,,Muss,
Regelzone,35,SG2,LOC,3227,,231,,Regelzone,X,,,Regelzone,35,SG2,LOC,3227,,231,,Regelzone,X,
Regelzone,36,SG2,LOC,3225,,,,"Ortsangabe, Nummer",X,,,Regelzone,36,SG2,LOC,3225,,,,"Ortsangabe, Nummer",X,
Ansprechpartner,37,SG4,,,,,,,Kann,,,Ansprechpartner,37,SG4,,,,,,,Kann,
Ansprechpartner,38,SG4,CTA,,,,,,Muss,,,Ansprechpartner,38,SG4,CTA,,,,,,Muss,
Ansprechpartner,39,SG4,CTA,3139,,IC,,Informationskontakt,X,,,Ansprechpartner,39,SG4,CTA,3139,,IC,,Informationskontakt,X,
Ansprechpartner,40,SG4,CTA,3412,,,,Kontakt,X,,,Ansprechpartner,40,SG4,CTA,3412,,,,Kontakt,X,
Kommunikationsverbindung,41,SG4,COM,,,,,,Muss,,,Kommunikationsverbindung,41,SG4,COM,,,,,,Muss,
Kommunikationsverbindung,42,SG4,COM,3148,,,,"Kommunikationsadresse, Identifikation",X,,,Kommunikationsverbindung,42,SG4,COM,3148,,,,"Kommunikationsadresse, Identifikation",X,
Kommunikationsverbindung,43,SG4,COM,3155,,EM,,E-Mail,X [1P0..1],,,Kommunikationsverbindung,43,SG4,COM,3155,,EM,,E-Mail,X [1P0..1],
Kommunikationsverbindung,44,SG4,COM,3155,,FX,,Telefax,X [1P0..1],,,Kommunikationsverbindung,44,SG4,COM,3155,,FX,,Telefax,X [1P0..1],
Kommunikationsverbindung,45,SG4,COM,3155,,TE,,Telefon,X [1P0..1],,,Kommunikationsverbindung,45,SG4,COM,3155,,TE,,Telefon,X [1P0..1],
Kommunikationsverbindung,46,SG4,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,,Kommunikationsverbindung,46,SG4,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
Kommunikationsverbindung,47,SG4,COM,3155,,AL,,Handy,X [1P0..1],,,Kommunikationsverbindung,47,SG4,COM,3155,,AL,,Handy,X [1P0..1],
Währungsangaben,48,SG6,,,,,,,Muss,,,Währungsangaben,48,SG6,,,,,,,Muss,
Währungsangaben,49,SG6,CUX,,,,,,Muss,,,Währungsangaben,49,SG6,CUX,,,,,,Muss,
Währungsangaben,50,SG6,CUX,6347,,2,,Referenzwährung,X,,,Währungsangaben,50,SG6,CUX,6347,,2,,Referenzwährung,X,
Währungsangaben,51,SG6,CUX,6345,,EUR,,Euro,X,,,Währungsangaben,51,SG6,CUX,6345,,EUR,,Euro,X,
Währungsangaben,52,SG6,CUX,6343,,8,,Währung der Preisliste,X,,,Währungsangaben,52,SG6,CUX,6343,,8,,Währung der Preisliste,X,
Produktgruppen- Information,53,SG17,,,,,,,Muss,,,Produktgruppen- Information,53,SG17,,,,,,,Muss,
Produktgruppen- Information,54,SG17,PGI,,,,,,Muss,,,Produktgruppen- Information,54,SG17,PGI,,,,,,Muss,
Produktgruppen- Information,55,SG17,PGI,5379,,9,,keine Gruppe genutzt,X,,,Produktgruppen- Information,55,SG17,PGI,5379,,9,,keine Gruppe genutzt,X,
Positionsdaten,56,SG36,,,,,,,Muss,,,Positionsdaten,56,SG36,,,,,,,Muss,
Positionsdaten,57,SG36,LIN,,,,,,Muss,,,Positionsdaten,57,SG36,LIN,,,,,,Muss,
Positionsdaten,58,SG36,LIN,1082,,,,Positionsnummer,X [908] [505],"[505] Hinweis: Vom Programm vergebene Positionsnummer innerhalb der Nachricht, mit 1 beginnend
[908] Format: Mögliche Werte: 1 bis n",,Positionsdaten,58,SG36,LIN,1082,,,,Positionsnummer,X [908] [505],"[505] Hinweis: Vom Programm vergebene Positionsnummer innerhalb der Nachricht, mit 1 beginnend
[908] Format: Mögliche Werte: 1 bis n"
Positionsdaten,59,SG36,LIN,7140,,,,Produkt-/Leistungsnummer,X [941] [507],"[507] Hinweis: Es sind nur Werte aus der EDI@Energy Codeliste der Artikelnummern und Artikel-ID erlaubt, die in der Spalte MaBiS ein X haben
[508] Hinweis: Es sind nur Werte aus der EDI@Energy Codeliste der Artikelnummern und Artikel-ID erlaubt, die in der Spalte H ein X haben
[941] Format: Artikelnummer",,Positionsdaten,59,SG36,LIN,7140,,,,Produkt-/Leistungsnummer,X [941] [507],"[507] Hinweis: Es sind nur Werte aus der EDI@Energy Codeliste der Artikelnummern und Artikel-ID erlaubt, die in der Spalte MaBiS ein X haben
[508] Hinweis: Es sind nur Werte aus der EDI@Energy Codeliste der Artikelnummern und Artikel-ID erlaubt, die in der Spalte H ein X haben
[941] Format: Artikelnummer"
Positionsdaten,60,SG36,LIN,7143,,Z01,,Artikelnummer,X,,,Positionsdaten,60,SG36,LIN,7143,,Z01,,Artikelnummer,X,
Preisangaben,61,SG40,,,,,,,Muss,,,Preisangaben,61,SG40,,,,,,,Muss,
Preisangaben,62,SG40,PRI,,,,,,Muss,,,Preisangaben,62,SG40,PRI,,,,,,Muss,
Preisangaben,63,SG40,PRI,5125,,CAL,,Berechnungspreis,X,,,Preisangaben,63,SG40,PRI,5125,,CAL,,Berechnungspreis,X,
Preisangaben,64,SG40,PRI,5118,,,,"Preis, Betrag",X [912] [502],"[502] Hinweis: Preis in Euro je MWh
[912] Format: max. 6 Nachkommastellen",,Preisangaben,64,SG40,PRI,5118,,,,"Preis, Betrag",X [912] [502],"[502] Hinweis: Preis in Euro je MWh
[912] Format: max. 6 Nachkommastellen"
Preisangaben,65,SG40,PRI,5284,,,,"Einzelpreisbasis, Menge",X [929] [503],"[503] Hinweis: Hier ist immer der Wert 1000 einzutragen, da in DE5118 der Preis in €/MWh angegeben wird.
[929] Format: Möglicher Wert: 1000",,Preisangaben,65,SG40,PRI,5284,,,,"Einzelpreisbasis, Menge",X [929] [503],"[503] Hinweis: Hier ist immer der Wert 1000 einzutragen, da in DE5118 der Preis in €/MWh angegeben wird.
[929] Format: Möglicher Wert: 1000"
Datum/Uhrzeit/Zeitspanne,66,SG40,DTM,,,,,,Muss,,,Datum/Uhrzeit/Zeitspanne,66,SG40,DTM,,,,,,Muss,
Datum/Uhrzeit/Zeitspanne,67,SG40,DTM,2005,,163,,"Verarbeitung, Beginndatum/-zeit",X,,,Datum/Uhrzeit/Zeitspanne,67,SG40,DTM,2005,,163,,"Verarbeitung, Beginndatum/-zeit",X,
Datum/Uhrzeit/Zeitspanne,68,SG40,DTM,2005,,164,,"Verarbeitung, Endedatum/-zeit",X,,,Datum/Uhrzeit/Zeitspanne,68,SG40,DTM,2005,,164,,"Verarbeitung, Endedatum/-zeit",X,
Datum/Uhrzeit/Zeitspanne,69,SG40,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [495],"[495] Der Zeitpunkt muss ≤ dem Wert im DE2380 des DTM+137 sein
[931] Format: ZZZ = +00",,Datum/Uhrzeit/Zeitspanne,69,SG40,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [495],"[495] Der Zeitpunkt muss ≤ dem Wert im DE2380 des DTM+137 sein
[931] Format: ZZZ = +00"
Datum/Uhrzeit/Zeitspanne,70,SG40,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,,,Datum/Uhrzeit/Zeitspanne,70,SG40,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
Nachrichten-Endesegment,71,,UNT,,,,,,Muss,,,Nachrichten-Endesegment,71,,UNT,,,,,,Muss,
Nachrichten-Endesegment,72,,UNT,0074,,,,Anzahl der Segmente in einer,X,,,Nachrichten-Endesegment,72,,UNT,0074,,,,Anzahl der Segmente in einer,X,
