Segmentname_FV2304,Unnamed: 0_FV2304,Segmentgruppe_FV2304,Segment_FV2304,Datenelement_FV2304,Segment ID_FV2304,Code_FV2304,Qualifier_FV2304,Beschreibung_FV2304,Bedingungsausdruck_FV2304,Bedingung_FV2304,diff,Segmentname_FV2310,Unnamed: 0_FV2310,Segmentgruppe_FV2310,Segment_FV2310,Datenelement_FV2310,Segment ID_FV2310,Code_FV2310,Qualifier_FV2310,Beschreibung_FV2310,Bedingungsausdruck_FV2310,Bedingung_FV2310
Nutzdaten-Kopfsegment,0,,UNB,,,,,,Muss,,,Nutzdaten-Kopfsegment,0,,UNB,,,,,,Muss,
Nutzdaten-Kopfsegment,1,,UNB,0001,,UNOC,,UN/ECE-Zeichensatz C,X,,,Nutzdaten-Kopfsegment,1,,UNB,0001,,UNOC,,UN/ECE-Zeichensatz C,X,
Nutzdaten-Kopfsegment,2,,UNB,0002,,3,,Version 3,X,,,Nutzdaten-Kopfsegment,2,,UNB,0002,,3,,Version 3,X,
Nutzdaten-Kopfsegment,3,,UNB,0004,,,,MP-ID Absender,X,,,Nutzdaten-Kopfsegment,3,,UNB,0004,,,,MP-ID Absender,X,
Nutzdaten-Kopfsegment,4,,UNB,0007,,14,,GS1,X,,,Nutzdaten-Kopfsegment,4,,UNB,0007,,14,,GS1,X,
Nutzdaten-Kopfsegment,5,,UNB,0007,,500,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,Nutzdaten-Kopfsegment,5,,UNB,0007,,500,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
Nutzdaten-Kopfsegment,6,,UNB,0007,,502,,"DE, DVGW Service & Consult GmbH",X,,,Nutzdaten-Kopfsegment,6,,UNB,0007,,502,,"DE, DVGW Service & Consult GmbH",X,
Nutzdaten-Kopfsegment,7,,UNB,0010,,,,MP-ID Empfänger,X,,,Nutzdaten-Kopfsegment,7,,UNB,0010,,,,MP-ID Empfänger,X,
Nutzdaten-Kopfsegment,8,,UNB,0007,,14,,GS1,X,,,Nutzdaten-Kopfsegment,8,,UNB,0007,,14,,GS1,X,
Nutzdaten-Kopfsegment,9,,UNB,0007,,500,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,Nutzdaten-Kopfsegment,9,,UNB,0007,,500,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
Nutzdaten-Kopfsegment,10,,UNB,0007,,502,,"DE, DVGW Service & Consult GmbH",X,,,Nutzdaten-Kopfsegment,10,,UNB,0007,,502,,"DE, DVGW Service & Consult GmbH",X,
