Segmentname_FV2304,Unnamed: 0_FV2304,Segmentgruppe_FV2304,Segment_FV2304,Datenelement_FV2304,Segment ID_FV2304,Code_FV2304,Qualifier_FV2304,Beschreibung_FV2304,Bedingungsausdruck_FV2304,Bedingung_FV2304,diff,Segmentname_FV2310,Unnamed: 0_FV2310,Segmentgruppe_FV2310,Segment_FV2310,Datenelement_FV2310,Segment ID_FV2310,Code_FV2310,Qualifier_FV2310,Beschreibung_FV2310,Bedingungsausdruck_FV2310,Bedingung_FV2310
Nachrichtenanfang,0,,UNH,,,,,,Muss,,,Nachrichtenanfang,0,,UNH,,,,,,Muss,
Nachrichtenanfang,1,,UNH,0062,,,,Nachrichten-Referenznummer,X,,,Nachrichtenanfang,1,,UNH,0062,,,,Nachrichten-Referenznummer,X,
Nachrichtenanfang,2,,UNH,0065,,INVOIC,,Rechnung,X,,,Nachrichtenanfang,2,,UNH,0065,,INVOIC,,Rechnung,X,
Nachrichtenanfang,3,,UNH,0052,,D,,Entwurfs-Version,X,,,Nachrichtenanfang,3,,UNH,0052,,D,,Entwurfs-Version,X,
Nachrichtenanfang,4,,UNH,0054,,06A,,Ausgabe 2006 - A,X,,,Nachrichtenanfang,4,,UNH,0054,,06A,,Ausgabe 2006 - A,X,
Nachrichtenanfang,5,,UNH,0051,,UN,,UN/CEFACT,X,,,Nachrichtenanfang,5,,UNH,0051,,UN,,UN/CEFACT,X,
Nachrichtenanfang,6,,UNH,0057,,2.8a,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,,,Nachrichtenanfang,6,,UNH,0057,,2.8b,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
Rechnungsnummer,7,,BGM,,,,,,Muss,,,Rechnungsnummer,7,,BGM,,,,,,Muss,
Rechnungsnummer,8,,BGM,1001,,380,,Handelsrechnung,X,,,Rechnungsnummer,8,,BGM,1001,,380,,Handelsrechnung,X,
Rechnungsnummer,9,,BGM,1004,,,,Dokumentennummer,X,,,Rechnungsnummer,9,,BGM,1004,,,,Dokumentennummer,X,
Rechnungsnummer,10,,BGM,1225,,,,,79,,,Rechnungsnummer,10,,BGM,1225,,,,,79,
Nachrichtendatum,11,,DTM,,,,,,Muss,,,Nachrichtendatum,11,,DTM,,,,,,Muss,
Nachrichtendatum,12,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,,Nachrichtendatum,12,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
Nachrichtendatum,13,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00,,Nachrichtendatum,13,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00
Nachrichtendatum,14,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,,,Nachrichtendatum,14,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
Bearbeitungs-/ Verarbeitungsdatum,15,,DTM,,,,,,Muss,,,Bearbeitungs-/ Verarbeitungsdatum,15,,DTM,,,,,,Muss,
Bearbeitungs-/ Verarbeitungsdatum,16,,DTM,2005,,9,,Bearbeitungs-/ Verarbeitungsdatum/-zeit,X,,,Bearbeitungs-/ Verarbeitungsdatum,16,,DTM,2005,,9,,Bearbeitungs-/ Verarbeitungsdatum/-zeit,X,
Bearbeitungs-/ Verarbeitungsdatum,17,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00,,Bearbeitungs-/ Verarbeitungsdatum,17,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00
Bearbeitungs-/ Verarbeitungsdatum,18,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,,,Bearbeitungs-/ Verarbeitungsdatum,18,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
Abrechnungszeitraum Beginn,19,,DTM,,,,,,Muss [53],[53] Wenn IMD++Z45 vorhanden,,Abrechnungszeitraum Beginn,19,,DTM,,,,,,Muss [53],[53] Wenn IMD++Z45 vorhanden
Abrechnungszeitraum Beginn,20,,DTM,2005,,155,,"Rechnungsperiode, Beginndatum",X,,,Abrechnungszeitraum Beginn,20,,DTM,2005,,155,,"Rechnungsperiode, Beginndatum",X,
Abrechnungszeitraum Beginn,21,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB3],,,Abrechnungszeitraum Beginn,21,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB3],
Abrechnungszeitraum Beginn,22,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,,,Abrechnungszeitraum Beginn,22,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
Abrechnungszeitraum Ende,23,,DTM,,,,,,Muss [53],[53] Wenn IMD++Z45 vorhanden,,Abrechnungszeitraum Ende,23,,DTM,,,,,,Muss [53],[53] Wenn IMD++Z45 vorhanden
Abrechnungszeitraum Ende,24,,DTM,2005,,156,,"Rechnungsperiode, Endedatum",X,,,Abrechnungszeitraum Ende,24,,DTM,2005,,156,,"Rechnungsperiode, Endedatum",X,
Abrechnungszeitraum Ende,25,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB3],,,Abrechnungszeitraum Ende,25,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB3],
Abrechnungszeitraum Ende,26,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,,,Abrechnungszeitraum Ende,26,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
Ausführungsdatum,27,,DTM,,,,,,Muss [47],[47] Wenn IMD++Z43 vorhanden,,Ausführungsdatum,27,,DTM,,,,,,Muss [47],[47] Wenn IMD++Z43 vorhanden
Ausführungsdatum,28,,DTM,2005,,203,,Ausführungsdatum/-zeit,X,,,Ausführungsdatum,28,,DTM,2005,,203,,Ausführungsdatum/-zeit,X,
