Segmentname_FV2304,Unnamed: 0_FV2304,Segmentgruppe_FV2304,Segment_FV2304,Datenelement_FV2304,Segment ID_FV2304,Code_FV2304,Qualifier_FV2304,Beschreibung_FV2304,Bedingungsausdruck_FV2304,Bedingung_FV2304,diff,Segmentname_FV2310,Unnamed: 0_FV2310,Segmentgruppe_FV2310,Segment_FV2310,Datenelement_FV2310,Segment ID_FV2310,Code_FV2310,Qualifier_FV2310,Beschreibung_FV2310,Bedingungsausdruck_FV2310,Bedingung_FV2310
Nachrichtenanfang,0,,UNH,,,,,,Muss,,,Nachrichtenanfang,0,,UNH,,,,,,Muss,
Nachrichtenanfang,1,,UNH,0062,,,,Nachrichten-Referenznummer,X,,,Nachrichtenanfang,1,,UNH,0062,,,,Nachrichten-Referenznummer,X,
Nachrichtenanfang,2,,UNH,0065,,INVOIC,,Rechnung,X,,,Nachrichtenanfang,2,,UNH,0065,,INVOIC,,Rechnung,X,
Nachrichtenanfang,3,,UNH,0052,,D,,Entwurfs-Version,X,,,Nachrichtenanfang,3,,UNH,0052,,D,,Entwurfs-Version,X,
Nachrichtenanfang,4,,UNH,0054,,06A,,Ausgabe 2006 - A,X,,,Nachrichtenanfang,4,,UNH,0054,,06A,,Ausgabe 2006 - A,X,
Nachrichtenanfang,5,,UNH,0051,,UN,,UN/CEFACT,X,,,Nachrichtenanfang,5,,UNH,0051,,UN,,UN/CEFACT,X,
Nachrichtenanfang,6,,UNH,0057,,2.8a,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,,,Nachrichtenanfang,6,,UNH,0057,,2.8b,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
Rechnungsnummer,7,,BGM,,,,,,Muss,,,Rechnungsnummer,7,,BGM,,,,,,Muss,
Rechnungsnummer,8,,BGM,1001,,457,,Storno einer Belastung.,X,,,Rechnungsnummer,8,,BGM,1001,,457,,Storno einer Belastung.,X,
Rechnungsnummer,9,,BGM,1001,,Z25,,Storno für selbst ausgestellte Rechnung (Gutschrift im Gutschriftsverfahren),X,,,Rechnungsnummer,9,,BGM,1001,,Z25,,Storno für selbst ausgestellte Rechnung (Gutschrift im Gutschriftsverfahren),X,
Rechnungsnummer,10,,BGM,1004,,,,Dokumentennummer,X,,,Rechnungsnummer,10,,BGM,1004,,,,Dokumentennummer,X,
Rechnungsnummer,11,,BGM,1225,,,,,79,,,Rechnungsnummer,11,,BGM,1225,,,,,79,
Nachrichtendatum,12,,DTM,,,,,,Muss,,,Nachrichtendatum,12,,DTM,,,,,,Muss,
Nachrichtendatum,13,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,,Nachrichtendatum,13,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
Nachrichtendatum,14,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00,,Nachrichtendatum,14,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00
Nachrichtendatum,15,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,,,Nachrichtendatum,15,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
Bearbeitungs-/ Verarbeitungsdatum,16,,DTM,,,,,,Muss,,,Bearbeitungs-/ Verarbeitungsdatum,16,,DTM,,,,,,Muss,
Bearbeitungs-/ Verarbeitungsdatum,17,,DTM,2005,,9,,Bearbeitungs-/ Verarbeitungsdatum/-zeit,X,,,Bearbeitungs-/ Verarbeitungsdatum,17,,DTM,2005,,9,,Bearbeitungs-/ Verarbeitungsdatum/-zeit,X,
Bearbeitungs-/ Verarbeitungsdatum,18,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00,,Bearbeitungs-/ Verarbeitungsdatum,18,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931],[931] Format: ZZZ = +00
Bearbeitungs-/ Verarbeitungsdatum,19,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,,,Bearbeitungs-/ Verarbeitungsdatum,19,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
Abrechnungszeitraum Beginn,20,,DTM,,,,,,Muss [18] ∧ [44] ∧ [49] Soll [19] ∧ [1],"[1] Wenn in zu stornierender Rechnung gefüllt
[18] Wenn IMD++WIM nicht vorhanden
[19] Wenn IMD++WIM vorhanden
[44] Wenn IMD++ABS nicht vorhanden
[49] Wenn IMD++Z43 und IMD+Z44 nicht vorhanden",,Abrechnungszeitraum Beginn,20,,DTM,,,,,,Muss [18] ∧ [44] ∧ [49] Soll [19] ∧ [1],"[1] Wenn in zu stornierender Rechnung gefüllt
[18] Wenn IMD++WIM nicht vorhanden
[19] Wenn IMD++WIM vorhanden
[44] Wenn IMD++ABS nicht vorhanden
[49] Wenn IMD++Z43 und IMD+Z44 nicht vorhanden"
Abrechnungszeitraum Beginn,21,,DTM,2005,,155,,"Rechnungsperiode, Beginndatum",X,,,Abrechnungszeitraum Beginn,21,,DTM,2005,,155,,"Rechnungsperiode, Beginndatum",X,
Abrechnungszeitraum Beginn,22,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB3],,,Abrechnungszeitraum Beginn,22,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB3],
Abrechnungszeitraum Beginn,23,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,,,Abrechnungszeitraum Beginn,23,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
