Segmentname_old,Unnamed: 0_old,Segmentgruppe_old,Segment_old,Datenelement_old,Segment ID_old,Code_old,Qualifier_old,Beschreibung_old,Bedingungsausdruck_old,Bedingung_old,diff,Segmentname_new,Unnamed: 0_new,Segmentgruppe_new,Segment_new,Datenelement_new,Segment ID_new,Code_new,Qualifier_new,Beschreibung_new,Bedingungsausdruck_new,Bedingung_new
Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,,,Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,
Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,,,Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,
Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDERS,,Bestellung,X,,,Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDERS,,Bestellung,X,
Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,,,Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,
Nachrichten-Kopfsegment,4,,UNH,0054,00001,09B,,Ausgabe 2009 - B,X,,,Nachrichten-Kopfsegment,4,,UNH,0054,00001,09B,,Ausgabe 2009 - B,X,
Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,,,Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,
Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.3,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,,,Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.3,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
Beginn der Nachricht,7,,BGM,,00002,,,,Muss,,,Beginn der Nachricht,7,,BGM,,00002,,,,Muss,
Beginn der Nachricht,8,,BGM,1001,00002,Z14,,Stammdaten der Markt- oder Messlokation,X,,,Beginn der Nachricht,8,,BGM,1001,00002,Z14,,Stammdaten der Markt- oder Messlokation,X,
Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,,,Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,
Nachrichtendatum,10,,DTM,,00003,,,,Muss,,,Nachrichtendatum,10,,DTM,,00003,,,,Muss,
Nachrichtendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,,Nachrichtendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
Nachrichtendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00",,Nachrichtendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00"
Nachrichtendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,,,Nachrichtendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,
Prüfidentifikator,14,SG1,,,,,,,Muss,,,Prüfidentifikator,14,SG1,,,,,,,Muss,
Prüfidentifikator,15,SG1,RFF,,00019,,,,Muss,,,Prüfidentifikator,15,SG1,RFF,,00019,,,,Muss,
Prüfidentifikator,16,SG1,RFF,1153,00019,Z13,,Prüfidentifikator,X,,,Prüfidentifikator,16,SG1,RFF,1153,00019,Z13,,Prüfidentifikator,X,
Prüfidentifikator,17,SG1,RFF,1154,00019,17104,,Anfrage vom MSB Gas,X,,,Prüfidentifikator,17,SG1,RFF,1154,00019,17104,,Anfrage vom MSB Gas,X,
MP-ID Absender,18,SG2,,,,,,,Muss,,,MP-ID Absender,18,SG2,,,,,,,Muss,
MP-ID Absender,19,SG2,NAD,,00020,,,,Muss,,,MP-ID Absender,19,SG2,NAD,,00020,,,,Muss,
MP-ID Absender,20,SG2,NAD,3035,00020,Nachrichtenaussteller bzw. -absender,,,MS,,,MP-ID Absender,20,SG2,NAD,3035,00020,Nachrichtenaussteller bzw. -absender,,,MS,
MP-ID Absender,21,SG2,NAD,3039,00020,,,MP-ID,X [60] ∧ [62],"[60] MP-ID nur aus Sparte Gas
[62] MP-ID mit Rolle MSB",,MP-ID Absender,21,SG2,NAD,3039,00020,,,MP-ID,X [60] ∧ [62],"[60] MP-ID nur aus Sparte Gas
[62] MP-ID mit Rolle MSB"
MP-ID Absender,22,SG2,NAD,3055,00020,9,,GS1,X,,,MP-ID Absender,22,SG2,NAD,3055,00020,9,,GS1,X,
MP-ID Absender,23,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,,MP-ID Absender,23,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
Ansprechpartner,24,SG5,,,,,,,Muss,,,Ansprechpartner,24,SG5,,,,,,,Muss,
Ansprechpartner,25,SG5,CTA,,00021,,,,Muss,,,Ansprechpartner,25,SG5,CTA,,00021,,,,Muss,
Ansprechpartner,26,SG5,CTA,3139,00021,,,,IC,,,Ansprechpartner,26,SG5,CTA,3139,00021,,,,IC,
Ansprechpartner,27,SG5,CTA,3412,00021,,,Kontakt,X,,,Ansprechpartner,27,SG5,CTA,3412,00021,,,Kontakt,X,
Kommunikationsverbindung,28,SG5,COM,,00022,,,,Muss,,,Kommunikationsverbindung,28,SG5,COM,,00022,,,,Muss,
Kommunikationsverbindung,29,SG5,COM,3148,00022,,,"Kommunikationsadresse, Identifikation",X,,,Kommunikationsverbindung,29,SG5,COM,3148,00022,,,"Kommunikationsadresse, Identifikation",X,
Kommunikationsverbindung,30,SG5,COM,3155,00022,EM,,Elektronische Post,X [1P0..1],,,Kommunikationsverbindung,30,SG5,COM,3155,00022,EM,,Elektronische Post,X [1P0..1],
Kommunikationsverbindung,31,SG5,COM,3155,,FX,,Telefax,X [1P0..1],,,Kommunikationsverbindung,31,SG5,COM,3155,,FX,,Telefax,X [1P0..1],
Kommunikationsverbindung,32,SG5,COM,3155,,TE,,Telefon,X [1P0..1],,,Kommunikationsverbindung,32,SG5,COM,3155,,TE,,Telefon,X [1P0..1],
Kommunikationsverbindung,33,SG5,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,,Kommunikationsverbindung,33,SG5,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
Kommunikationsverbindung,34,SG5,COM,3155,,AL,,Handy,X [1P0..1],,,Kommunikationsverbindung,34,SG5,COM,3155,,AL,,Handy,X [1P0..1],
MP-ID Empfänger,35,SG2,,,,,,,Muss,,,MP-ID Empfänger,35,SG2,,,,,,,Muss,
MP-ID Empfänger,36,SG2,NAD,,00023,,,,Muss,,,MP-ID Empfänger,36,SG2,NAD,,00023,,,,Muss,
MP-ID Empfänger,37,SG2,NAD,3035,00023,,,,MR,,,MP-ID Empfänger,37,SG2,NAD,3035,00023,,,,MR,
MP-ID Empfänger,38,SG2,NAD,3039,00023,,,MP-ID,X [61] ∧ [63],"[61] MP-ID nur aus Sparte Strom
[63] MP-ID mit Rolle NB",,MP-ID Empfänger,38,SG2,NAD,3039,00023,,,MP-ID,X [61] ∧ [63],"[61] MP-ID nur aus Sparte Strom
[63] MP-ID mit Rolle NB"
MP-ID Empfänger,39,SG2,NAD,3055,00023,9,,GS1,X,,,MP-ID Empfänger,39,SG2,NAD,3055,00023,9,,GS1,X,
MP-ID Empfänger,40,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID Empfänger,40,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
Meldepunkt,41,SG2,,,,,,,Muss [64],[64] Wenn SG2 NAD+Z03 nicht vorhanden,,Meldepunkt,41,SG2,,,,,,,Muss [64],[64] Wenn SG2 NAD+Z03 nicht vorhanden
Meldepunkt,42,SG2,NAD,,00025,,,,Muss,,,Meldepunkt,42,SG2,NAD,,00025,,,,Muss,
Meldepunkt,43,SG2,NAD,3035,00025,,,,DP,,,Meldepunkt,43,SG2,NAD,3035,00025,,,,DP,
