Segmentname_old,Unnamed: 0_old,Segmentgruppe_old,Segment_old,Datenelement_old,Segment ID_old,Code_old,Qualifier_old,Beschreibung_old,Bedingungsausdruck_old,Bedingung_old,diff,Segmentname_new,Unnamed: 0_new,Segmentgruppe_new,Segment_new,Datenelement_new,Segment ID_new,Code_new,Qualifier_new,Beschreibung_new,Bedingungsausdruck_new,Bedingung_new
Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,,,Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,
Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,,,Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,
Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDRSP,,Bestellantwort,X,,,Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDRSP,,Bestellantwort,X,
Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,,,Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,
Nachrichten-Kopfsegment,4,,UNH,0054,00001,10A,,Ausgabe 2010 - A,X,,,Nachrichten-Kopfsegment,4,,UNH,0054,00001,10A,,Ausgabe 2010 - A,X,
Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,,,Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,
Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.3,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,,,Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.3,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
Beginn der Nachricht,7,,BGM,,00002,,,,Muss,,,Beginn der Nachricht,7,,BGM,,00002,,,,Muss,
Beginn der Nachricht,8,,BGM,1001,00002,Z55,,Reklamation der Übersicht der Definitionen oder einer Definition,X,,,Beginn der Nachricht,8,,BGM,1001,00002,Z55,,Reklamation der Übersicht der Definitionen oder einer Definition,X,
Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,,,Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,
Nachrichtendatum,10,,DTM,,00003,,,,Muss,,,Nachrichtendatum,10,,DTM,,00003,,,,Muss,
Nachrichtendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,,Nachrichtendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
Nachrichtendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00",,Nachrichtendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00"
Nachrichtendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,,,Nachrichtendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,
Referenz Nachrichtennummer,14,SG1,,,,,,,Muss,,,Referenz Nachrichtennummer,14,SG1,,,,,,,Muss,
Referenz Nachrichtennummer,15,SG1,RFF,,00009,,,,Muss,,,Referenz Nachrichtennummer,15,SG1,RFF,,00009,,,,Muss,
Referenz Nachrichtennummer,16,SG1,RFF,1153,00009,ON,,Auftragsnummer (Einkauf),X,,,Referenz Nachrichtennummer,16,SG1,RFF,1153,00009,ON,,Auftragsnummer (Einkauf),X,
Referenz Nachrichtennummer,17,SG1,RFF,1154,00009,,,Referenz Nachrichtennummer,X [529],[529] Hinweis: Dokumentennummer aus BGM DE1004 der ORDERS,,Referenz Nachrichtennummer,17,SG1,RFF,1154,00009,,,Referenz Nachrichtennummer,X [529],[529] Hinweis: Dokumentennummer aus BGM DE1004 der ORDERS
Referenz einer vorangegangenen Nachricht,18,SG1,,,,,,,Muss [66] ⊻ [67] ⊻ [68] ⊻ [69],"[66] wenn SG2 AJT+A01/A02/ A03+E_0544 vorhanden
[67] wenn SG2 AJT+A01/A02/ A03+E_0545 vorhanden
[68] wenn SG2 AJT+A02/ A03+E_0546 vorhanden
[69] wenn SG2 AJT+A01/A02/ A03+E_0547 vorhanden",,Referenz einer vorangegangenen Nachricht,18,SG1,,,,,,,Muss [66] ⊻ [67] ⊻ [68] ⊻ [69],"[66] wenn SG2 AJT+A01/A02/ A03+E_0544 vorhanden
[67] wenn SG2 AJT+A01/A02/ A03+E_0545 vorhanden
[68] wenn SG2 AJT+A02/ A03+E_0546 vorhanden
[69] wenn SG2 AJT+A01/A02/ A03+E_0547 vorhanden"
Referenz einer vorangegangenen Nachricht,19,SG1,RFF,,00010,,,,Muss,,,Referenz einer vorangegangenen Nachricht,19,SG1,RFF,,00010,,,,Muss,
Referenz einer vorangegangenen Nachricht,20,SG1,RFF,1153,00010,ACW,,Referenznummer einer vorangegangenen Nachricht,X,,,Referenz einer vorangegangenen Nachricht,20,SG1,RFF,1153,00010,ACW,,Referenznummer einer vorangegangenen Nachricht,X,
Referenz einer vorangegangenen Nachricht,21,SG1,RFF,1154,00010,,,Referenz einer vorangegangenen Nachricht,X ([60] ∧ [63]) ⊻ ([61] ∧ [64]) ⊻ ([62] ∧ [65]),"[60] wenn es sich bei der Reklamation um die Reklamation der Übersicht der Zählzeitdefinitionen handelte
[61] wenn es sich bei der Reklamation um die Reklamation der Übersicht der Schaltzeitdefinitionen handelte
[62] wenn es sich bei der Reklamation um die Reklamation der Übersicht der Leistungskurvendefinitionen handelte
[63] Dokumentennummer aus BGM+Z60 DE1004 der UTILTS
[64] Dokumentennummer aus BGM+Z78 DE1004 der UTILTS
[65] Dokumentennummer aus BGM+Z79 DE1004 der UTILTS",,Referenz einer vorangegangenen Nachricht,21,SG1,RFF,1154,00010,,,Referenz einer vorangegangenen Nachricht,X ([60] ∧ [63]) ⊻ ([61] ∧ [64]) ⊻ ([62] ∧ [65]),"[60] wenn es sich bei der Reklamation um die Reklamation der Übersicht der Zählzeitdefinitionen handelte
[61] wenn es sich bei der Reklamation um die Reklamation der Übersicht der Schaltzeitdefinitionen handelte
[62] wenn es sich bei der Reklamation um die Reklamation der Übersicht der Leistungskurvendefinitionen handelte
[63] Dokumentennummer aus BGM+Z60 DE1004 der UTILTS
[64] Dokumentennummer aus BGM+Z78 DE1004 der UTILTS
[65] Dokumentennummer aus BGM+Z79 DE1004 der UTILTS"
Referenz Vorgangsnummer,22,SG1,,,,,,,Muss [56] ⊻ [57] ⊻ [58] ⊻ [59],"[56] wenn SG2 AJT+A02/A03/ A06/A07/A10/A11+E_0548 vorhanden
[57] wenn SG2 AJT+A02/A03/ A06/A07/A10/A11+E_0549 vorhanden
[58] wenn SG2 AJT+A02/A03/ A06/A07+E_0550 vorhanden
[59] wenn SG2 AJT+A02/A03/ A06/A07/A10/A11+E_0551 vorhanden",,Referenz Vorgangsnummer,22,SG1,,,,,,,Muss [56] ⊻ [57] ⊻ [58] ⊻ [59],"[56] wenn SG2 AJT+A02/A03/ A06/A07/A10/A11+E_0548 vorhanden
[57] wenn SG2 AJT+A02/A03/ A06/A07/A10/A11+E_0549 vorhanden
[58] wenn SG2 AJT+A02/A03/ A06/A07+E_0550 vorhanden
[59] wenn SG2 AJT+A02/A03/ A06/A07/A10/A11+E_0551 vorhanden"
Referenz Vorgangsnummer,23,SG1,RFF,,00011,,,,Muss,,,Referenz Vorgangsnummer,23,SG1,RFF,,00011,,,,Muss,
Referenz Vorgangsnummer,24,SG1,RFF,1153,00011,TN,,Transaktions- Referenznummer,X,,,Referenz Vorgangsnummer,24,SG1,RFF,1153,00011,TN,,Transaktions- Referenznummer,X,
