Segmentname_FV2310,Unnamed: 0_FV2310,Segmentgruppe_FV2310,Segment_FV2310,Datenelement_FV2310,Segment ID_FV2310,Code_FV2310,Qualifier_FV2310,Beschreibung_FV2310,Bedingungsausdruck_FV2310,Bedingung_FV2310,diff,Segmentname_FV2404,Unnamed: 0_FV2404,Segmentgruppe_FV2404,Segment_FV2404,Datenelement_FV2404,Segment ID_FV2404,Code_FV2404,Qualifier_FV2404,Beschreibung_FV2404,Bedingungsausdruck_FV2404,Bedingung_FV2404
Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,,,Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,
Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,,,Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,
Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDRSP,,Bestellantwort,X,,,Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDRSP,,Bestellantwort,X,
Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,,,Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,
Nachrichten-Kopfsegment,4,,UNH,0054,00001,10A,,Ausgabe 2010 - A,X,,,Nachrichten-Kopfsegment,4,,UNH,0054,00001,10A,,Ausgabe 2010 - A,X,
Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,,,Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,
Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.3,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,,,Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.3,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
Beginn der Nachricht,7,,BGM,,00002,,,,Muss,,,Beginn der Nachricht,7,,BGM,,00002,,,,Muss,
Beginn der Nachricht,8,,BGM,1001,00002,7,,Prozessdatenbericht,X,,,Beginn der Nachricht,8,,BGM,1001,00002,7,,Prozessdatenbericht,X,
Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,,,Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,
Nachrichtendatum,10,,DTM,,00003,,,,Muss,,,Nachrichtendatum,10,,DTM,,00003,,,,Muss,
Nachrichtendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,,Nachrichtendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
Nachrichtendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00",,Nachrichtendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00"
Nachrichtendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,,,Nachrichtendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,
Produkt-/ Leistungsbeschreibung,14,,IMD,,00008,,,,Muss,,,Produkt-/ Leistungsbeschreibung,14,,IMD,,00008,,,,Muss,
Produkt-/ Leistungsbeschreibung,15,,IMD,7081,00008,Z10,,Abrechnungsbrennwert und Zustandszahl,X,,,Produkt-/ Leistungsbeschreibung,15,,IMD,7081,00008,Z10,,Abrechnungsbrennwert und Zustandszahl,X,
Referenz Nachrichtennummer,16,SG1,,,,,,,Muss,,,Referenz Nachrichtennummer,16,SG1,,,,,,,Muss,
Referenz Nachrichtennummer,17,SG1,RFF,,00009,,,,Muss,,,Referenz Nachrichtennummer,17,SG1,RFF,,00009,,,,Muss,
Referenz Nachrichtennummer,18,SG1,RFF,1153,00009,ON,,Auftragsnummer (Einkauf),X,,,Referenz Nachrichtennummer,18,SG1,RFF,1153,00009,ON,,Auftragsnummer (Einkauf),X,
Referenz Nachrichtennummer,19,SG1,RFF,1154,00009,,,Referenz Nachrichtennummer,X [523],"[523] Hinweis: Wert aus BGM+7 DE1004 der ORDERS, mit der die Anforderung Anforderung von Brennwert und Zustandszahl erfolgt ist.",,Referenz Nachrichtennummer,19,SG1,RFF,1154,00009,,,Referenz Nachrichtennummer,X [523],"[523] Hinweis: Wert aus BGM+7 DE1004 der ORDERS, mit der die Anforderung Anforderung von Brennwert und Zustandszahl erfolgt ist."
Prüfidentifikator,20,SG1,,,,,,,Muss,,,Prüfidentifikator,20,SG1,,,,,,,Muss,
Prüfidentifikator,21,SG1,RFF,,00012,,,,Muss,,,Prüfidentifikator,21,SG1,RFF,,00012,,,,Muss,
Prüfidentifikator,22,SG1,RFF,1153,00012,Z13,,Prüfidentifikator,X,,,Prüfidentifikator,22,SG1,RFF,1153,00012,Z13,,Prüfidentifikator,X,
Prüfidentifikator,23,SG1,RFF,1154,00012,19103,,Ablehnung Brennwert und Zustandszahl,X,,,Prüfidentifikator,23,SG1,RFF,1154,00012,19103,,Ablehnung Brennwert und Zustandszahl,X,
Einzelheiten zu einer Anpassung/Änderung,24,SG2,,,,,,,Muss,,,Einzelheiten zu einer Anpassung/Änderung,24,SG2,,,,,,,Muss,
Einzelheiten zu einer Anpassung/Änderung,25,SG2,AJT,,00013,,,,Muss,,,Einzelheiten zu einer Anpassung/Änderung,25,SG2,AJT,,00013,,,,Muss,
Einzelheiten zu einer Anpassung/Änderung,26,SG2,AJT,4465,00013,,,Code des Prüfschritts,X,,,Einzelheiten zu einer Anpassung/Änderung,26,SG2,AJT,4465,00013,,,Code des Prüfschritts,X,
Einzelheiten zu einer Anpassung/Änderung,27,SG2,AJT,1082,00013,,,,G_0015,,,Einzelheiten zu einer Anpassung/Änderung,27,SG2,AJT,1082,00013,,,,G_0015,
MP-ID Absender,28,SG3,,,,,,,Muss,,,MP-ID Absender,28,SG3,,,,,,,Muss,
MP-ID Absender,29,SG3,NAD,,00015,,,,Muss,,,MP-ID Absender,29,SG3,NAD,,00015,,,,Muss,
MP-ID Absender,30,SG3,NAD,3035,00015,Nachrichtenaussteller bzw. -absender,,,MS,,,MP-ID Absender,30,SG3,NAD,3035,00015,Nachrichtenaussteller bzw. -absender,,,MS,
MP-ID Absender,31,SG3,NAD,3039,00015,,,MP-ID,X [29],[29] MP-ID nur aus Sparte Gas,,MP-ID Absender,31,SG3,NAD,3039,00015,,,MP-ID,X [29],[29] MP-ID nur aus Sparte Gas
MP-ID Absender,32,SG3,NAD,3055,00015,9,,GS1,X,,,MP-ID Absender,32,SG3,NAD,3055,00015,9,,GS1,X,
MP-ID Absender,33,SG3,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,,MP-ID Absender,33,SG3,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
Ansprechpartner,34,SG6,,,,,,,Kann,,,Ansprechpartner,34,SG6,,,,,,,Kann,
Ansprechpartner,35,SG6,CTA,,00016,,,,Muss,,,Ansprechpartner,35,SG6,CTA,,00016,,,,Muss,
Ansprechpartner,36,SG6,CTA,3139,00016,,,,IC,,,Ansprechpartner,36,SG6,CTA,3139,00016,,,,IC,
Ansprechpartner,37,SG6,CTA,3412,00016,,,Kontakt,X,,,Ansprechpartner,37,SG6,CTA,3412,00016,,,Kontakt,X,
Kommunikationsverbindung,38,SG6,COM,,00017,,,,Muss,,,Kommunikationsverbindung,38,SG6,COM,,00017,,,,Muss,
Kommunikationsverbindung,39,SG6,COM,3148,00017,,,"Kommunikationsadresse, Identifikation",X,,,Kommunikationsverbindung,39,SG6,COM,3148,00017,,,"Kommunikationsadresse, Identifikation",X,
Kommunikationsverbindung,40,SG6,COM,3155,00017,EM,,Elektronische Post,X [1P0..1],,,Kommunikationsverbindung,40,SG6,COM,3155,00017,EM,,Elektronische Post,X [1P0..1],
Kommunikationsverbindung,41,SG6,COM,3155,,FX,,Telefax,X [1P0..1],,,Kommunikationsverbindung,41,SG6,COM,3155,,FX,,Telefax,X [1P0..1],
