Segmentname_FV2310,Unnamed: 0_FV2310,Segmentgruppe_FV2310,Segment_FV2310,Datenelement_FV2310,Segment ID_FV2310,Code_FV2310,Qualifier_FV2310,Beschreibung_FV2310,Bedingungsausdruck_FV2310,Bedingung_FV2310,diff,Segmentname_FV2404,Unnamed: 0_FV2404,Segmentgruppe_FV2404,Segment_FV2404,Datenelement_FV2404,Segment ID_FV2404,Code_FV2404,Qualifier_FV2404,Beschreibung_FV2404,Bedingungsausdruck_FV2404,Bedingung_FV2404
Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,,,Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,
Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,,,Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,
Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDERS,,Bestellung,X,,,Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDERS,,Bestellung,X,
Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,,,Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,
Nachrichten-Kopfsegment,4,,UNH,0054,00001,09B,,Ausgabe 2009 - B,X,,,Nachrichten-Kopfsegment,4,,UNH,0054,00001,09B,,Ausgabe 2009 - B,X,
Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,,,Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,
Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.3,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,,,Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.3,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
Beginn der Nachricht,7,,BGM,,00002,,,,Muss,,,Beginn der Nachricht,7,,BGM,,00002,,,,Muss,
Beginn der Nachricht,8,,BGM,1001,00002,7,,Prozessdatenbericht,X (([6] ∨ [7]) ∧ [27] ∧ [492]) ∨ ([6] ∧ [23] ∧ [493]) ∨ ([7] ∧ [27] ∧ [493]),,,Beginn der Nachricht,8,,BGM,1001,00002,7,,Prozessdatenbericht,X (([6] ∨ [7]) ∧ [27] ∧ [492]) ∨ ([6] ∧ [23] ∧ [493]) ∨ ([7] ∧ [27] ∧ [493]),
Beginn der Nachricht,9,,BGM,1001,,Z28,,Energiemenge und Leistungsmaximum,X ([6] ⊻ [7]) ∧ [27],,,Beginn der Nachricht,9,,BGM,1001,,Z28,,Energiemenge und Leistungsmaximum,X ([6] ⊻ [7]) ∧ [27],
Beginn der Nachricht,10,,BGM,1001,,Z48,,"Lastgang Marktlokation, Tranche",X (([6] ∨ [7] ∨ [26]) ∧ [27] ∧ [492]),"[6] Wenn MP-ID in SG2 NAD+MS mit Rolle LF vorhanden
[7] Wenn MP-ID in SG2 NAD+MS mit Rolle NB vorhanden
[23] Wenn MP-ID in SG2 NAD+MR mit Rolle NB vorhanden
[26] Wenn MP-ID in SG2 NAD+MS mit Rolle ÜNB vorhanden
[27] Wenn MP-ID in SG2 NAD+MR mit Rolle MSB vorhanden
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom
[493] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Gas",,Beginn der Nachricht,10,,BGM,1001,,Z48,,"Lastgang Marktlokation, Tranche",X (([6] ∨ [7] ∨ [26]) ∧ [27] ∧ [492]),"[6] Wenn MP-ID in SG2 NAD+MS mit Rolle LF vorhanden
[7] Wenn MP-ID in SG2 NAD+MS mit Rolle NB vorhanden
[23] Wenn MP-ID in SG2 NAD+MR mit Rolle NB vorhanden
[26] Wenn MP-ID in SG2 NAD+MS mit Rolle ÜNB vorhanden
[27] Wenn MP-ID in SG2 NAD+MR mit Rolle MSB vorhanden
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Strom
[493] Wenn MP-ID in NAD+MR (Nachrichtenempfänger) aus Sparte Gas"
Beginn der Nachricht,11,,BGM,1004,00002,,,Dokumentennummer,X,,,Beginn der Nachricht,11,,BGM,1004,00002,,,Dokumentennummer,X,
Nachrichtendatum,12,,DTM,,00003,,,,Muss,,,Nachrichtendatum,12,,DTM,,00003,,,,Muss,
Nachrichtendatum,13,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,,Nachrichtendatum,13,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
Nachrichtendatum,14,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00",,Nachrichtendatum,14,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00"
Nachrichtendatum,15,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,,,Nachrichtendatum,15,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,
Produkt-/ Leistungsbeschreibung,16,,IMD,,00009,,,,Muss [2],[2] Wenn BGM+7 vorhanden,,Produkt-/ Leistungsbeschreibung,16,,IMD,,00009,,,,Muss [2],[2] Wenn BGM+7 vorhanden
Produkt-/ Leistungsbeschreibung,17,,IMD,7081,00009,Z11,,Lastgangdaten,X [519],,,Produkt-/ Leistungsbeschreibung,17,,IMD,7081,00009,Z11,,Lastgangdaten,X [519],
Produkt-/ Leistungsbeschreibung,18,,IMD,7081,,Z12,,Zählerstände,X [39],,,Produkt-/ Leistungsbeschreibung,18,,IMD,7081,,Z12,,Zählerstände,X [39],
Produkt-/ Leistungsbeschreibung,19,,IMD,7081,,Z35,,Energiemenge Einzelwert,X [39] ∧ [101],"[39] Wenn MP-ID in SG2 NAD+MS mit Rolle ÜNB nicht vorhanden
[101] Wenn MP-ID in SG2 NAD+MR mit Rolle MSB in der Sparte Gas nicht vorhanden
[519] Hinweis: Bei Gas bezieht sich die Anforderung immer sowohl auf die vorläufigen Profilwerte als auch auf die endgültigen Profilwerte, falls diese bereits vorliegen.",,Produkt-/ Leistungsbeschreibung,19,,IMD,7081,,Z35,,Energiemenge Einzelwert,X [39] ∧ [101],"[39] Wenn MP-ID in SG2 NAD+MS mit Rolle ÜNB nicht vorhanden
[101] Wenn MP-ID in SG2 NAD+MR mit Rolle MSB in der Sparte Gas nicht vorhanden
[519] Hinweis: Bei Gas bezieht sich die Anforderung immer sowohl auf die vorläufigen Profilwerte als auch auf die endgültigen Profilwerte, falls diese bereits vorliegen."
Prüfidentifikator,20,SG1,,,,,,,Muss,,,Prüfidentifikator,20,SG1,,,,,,,Muss,
Prüfidentifikator,21,SG1,RFF,,00019,,,,Muss,,,Prüfidentifikator,21,SG1,RFF,,00019,,,,Muss,
Prüfidentifikator,22,SG1,RFF,1153,00019,Z13,,Prüfidentifikator,X,,,Prüfidentifikator,22,SG1,RFF,1153,00019,Z13,,Prüfidentifikator,X,
Prüfidentifikator,23,SG1,RFF,1154,00019,17102,,Anfrage Werte,X,,,Prüfidentifikator,23,SG1,RFF,1154,00019,17102,,Anfrage Werte,X,
MP-ID Absender,24,SG2,,,,,,,Muss,,,MP-ID Absender,24,SG2,,,,,,,Muss,
MP-ID Absender,25,SG2,NAD,,00020,,,,Muss,,,MP-ID Absender,25,SG2,NAD,,00020,,,,Muss,
MP-ID Absender,26,SG2,NAD,3035,00020,Nachrichtenaussteller bzw. -absender,,,MS,,,MP-ID Absender,26,SG2,NAD,3035,00020,Nachrichtenaussteller bzw. -absender,,,MS,
MP-ID Absender,27,SG2,NAD,3039,00020,,,MP-ID,X,,,MP-ID Absender,27,SG2,NAD,3039,00020,,,MP-ID,X,
MP-ID Absender,28,SG2,NAD,3055,00020,9,,GS1,X,,,MP-ID Absender,28,SG2,NAD,3055,00020,9,,GS1,X,
