Segmentname_FV2310,Unnamed: 0_FV2310,Segmentgruppe_FV2310,Segment_FV2310,Datenelement_FV2310,Segment ID_FV2310,Code_FV2310,Qualifier_FV2310,Beschreibung_FV2310,Bedingungsausdruck_FV2310,Bedingung_FV2310,diff,Segmentname_FV2404,Unnamed: 0_FV2404,Segmentgruppe_FV2404,Segment_FV2404,Datenelement_FV2404,Segment ID_FV2404,Code_FV2404,Qualifier_FV2404,Beschreibung_FV2404,Bedingungsausdruck_FV2404,Bedingung_FV2404
Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,,,Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,
Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,,,Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,
Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDERS,,Bestellung,X,,,Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDERS,,Bestellung,X,
Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,,,Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,
Nachrichten-Kopfsegment,4,,UNH,0054,00001,09B,,Ausgabe 2009 - B,X,,,Nachrichten-Kopfsegment,4,,UNH,0054,00001,09B,,Ausgabe 2009 - B,X,
Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,,,Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,
Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.3,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,,,Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.3,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
Beginn der Nachricht,7,,BGM,,00002,,,,Muss,,,Beginn der Nachricht,7,,BGM,,00002,,,,Muss,
Beginn der Nachricht,8,,BGM,1001,,Z62,,Stammdaten der Messlokation,X,,,Beginn der Nachricht,8,,BGM,1001,,Z62,,Stammdaten der Messlokation,X,
Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,,,Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,
Nachrichtendatum,10,,DTM,,00003,,,,Muss,,,Nachrichtendatum,10,,DTM,,00003,,,,Muss,
Nachrichtendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,,Nachrichtendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
Nachrichtendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00",,Nachrichtendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00"
Nachrichtendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,,,Nachrichtendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,
Prüfidentifikator,14,SG1,,,,,,,Muss,,,Prüfidentifikator,14,SG1,,,,,,,Muss,
Prüfidentifikator,15,SG1,RFF,,00019,,,,Muss,,,Prüfidentifikator,15,SG1,RFF,,00019,,,,Muss,
Prüfidentifikator,16,SG1,RFF,1153,00019,Z13,,Prüfidentifikator,X,,,Prüfidentifikator,16,SG1,RFF,1153,00019,Z13,,Prüfidentifikator,X,
Prüfidentifikator,17,SG1,RFF,1154,,17126,,Anfrage Stammdaten Messlokation,X,,,Prüfidentifikator,17,SG1,RFF,1154,,17126,,Anfrage Stammdaten Messlokation,X,
MP-ID Absender,18,SG2,,,,,,,Muss,,,MP-ID Absender,18,SG2,,,,,,,Muss,
MP-ID Absender,19,SG2,NAD,,00020,,,,Muss,,,MP-ID Absender,19,SG2,NAD,,00020,,,,Muss,
MP-ID Absender,20,SG2,NAD,3035,00020,MS,,Dokumenten-/ Nachrichtenaussteller bzw. -absender,X,,,MP-ID Absender,20,SG2,NAD,3035,00020,MS,,Dokumenten-/ Nachrichtenaussteller bzw. -absender,X,
MP-ID Absender,21,SG2,NAD,3039,00020,,,MP-ID,X,[61] MP-ID nur aus Sparte Strom,,MP-ID Absender,21,SG2,NAD,3039,00020,,,MP-ID,X,[61] MP-ID nur aus Sparte Strom
MP-ID Absender,22,SG2,NAD,3055,00020,9,,GS1,X,,,MP-ID Absender,22,SG2,NAD,3055,00020,9,,GS1,X,
MP-ID Absender,23,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID Absender,23,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
MP-ID Absender,24,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,,MP-ID Absender,24,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
Ansprechpartner,25,SG5,,,,,,,Muss,,,Ansprechpartner,25,SG5,,,,,,,Muss,
Ansprechpartner,26,SG5,CTA,,00021,,,,Muss,,,Ansprechpartner,26,SG5,CTA,,00021,,,,Muss,
Ansprechpartner,27,SG5,CTA,3139,00021,IC,,Informationskontakt,X,,,Ansprechpartner,27,SG5,CTA,3139,00021,IC,,Informationskontakt,X,
Ansprechpartner,28,SG5,CTA,3412,00021,,,Kontakt,X,,,Ansprechpartner,28,SG5,CTA,3412,00021,,,Kontakt,X,
Kommunikationsverbindung,29,SG5,COM,,00022,,,,Muss,,,Kommunikationsverbindung,29,SG5,COM,,00022,,,,Muss,
Kommunikationsverbindung,30,SG5,COM,3148,00022,,,"Kommunikationsadresse, Identifikation",X,,,Kommunikationsverbindung,30,SG5,COM,3148,00022,,,"Kommunikationsadresse, Identifikation",X,
Kommunikationsverbindung,31,SG5,COM,3155,00022,EM,,Elektronische Post,X [1P0..1],,,Kommunikationsverbindung,31,SG5,COM,3155,00022,EM,,Elektronische Post,X [1P0..1],
Kommunikationsverbindung,32,SG5,COM,3155,,FX,,Telefax,X [1P0..1],,,Kommunikationsverbindung,32,SG5,COM,3155,,FX,,Telefax,X [1P0..1],
Kommunikationsverbindung,33,SG5,COM,3155,,TE,,Telefon,X [1P0..1],,,Kommunikationsverbindung,33,SG5,COM,3155,,TE,,Telefon,X [1P0..1],
Kommunikationsverbindung,34,SG5,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,,Kommunikationsverbindung,34,SG5,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
Kommunikationsverbindung,35,SG5,COM,3155,,AL,,Handy,X [1P0..1],,,Kommunikationsverbindung,35,SG5,COM,3155,,AL,,Handy,X [1P0..1],
MP-ID Empfänger,36,SG2,,,,,,,Muss,,,MP-ID Empfänger,36,SG2,,,,,,,Muss,
MP-ID Empfänger,37,SG2,NAD,,00023,,,,Muss,,,MP-ID Empfänger,37,SG2,NAD,,00023,,,,Muss,
MP-ID Empfänger,38,SG2,NAD,3035,00023,MR,,Nachrichtenempfänger,X,,,MP-ID Empfänger,38,SG2,NAD,3035,00023,MR,,Nachrichtenempfänger,X,
MP-ID Empfänger,39,SG2,NAD,3039,00023,,,MP-ID,X,[61] MP-ID nur aus Sparte Strom,,MP-ID Empfänger,39,SG2,NAD,3039,00023,,,MP-ID,X,[61] MP-ID nur aus Sparte Strom
MP-ID Empfänger,40,SG2,NAD,3055,00023,9,,GS1,X,,,MP-ID Empfänger,40,SG2,NAD,3055,00023,9,,GS1,X,
MP-ID Empfänger,41,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID Empfänger,41,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
MP-ID Empfänger,42,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,,MP-ID Empfänger,42,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
