Segmentname_old,Unnamed: 0_old,Segmentgruppe_old,Segment_old,Datenelement_old,Segment ID_old,Code_old,Qualifier_old,Beschreibung_old,Bedingungsausdruck_old,Bedingung_old,diff,Segmentname_new,Unnamed: 0_new,Segmentgruppe_new,Segment_new,Datenelement_new,Segment ID_new,Code_new,Qualifier_new,Beschreibung_new,Bedingungsausdruck_new,Bedingung_new
Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,,,Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,
Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,,,Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,
Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDERS,,Bestellung,X,,,Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDERS,,Bestellung,X,
Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,,,Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,
Nachrichten-Kopfsegment,4,,UNH,0054,00001,09B,,Ausgabe 2009 - B,X,,,Nachrichten-Kopfsegment,4,,UNH,0054,00001,09B,,Ausgabe 2009 - B,X,
Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,,,Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,
Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.3,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,,,Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.3,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
Beginn der Nachricht,7,,BGM,,00002,,,,Muss,,,Beginn der Nachricht,7,,BGM,,00002,,,,Muss,
Beginn der Nachricht,8,,BGM,1001,00002,Z58,,Reklamation Profil/ Profilschar,X,,,Beginn der Nachricht,8,,BGM,1001,00002,Z58,,Reklamation Profil/ Profilschar,X,
Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,,,Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,
Nachrichtendatum,10,,DTM,,00003,,,,Muss,,,Nachrichtendatum,10,,DTM,,00003,,,,Muss,
Nachrichtendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,,Nachrichtendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
Nachrichtendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00",,Nachrichtendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00"
Nachrichtendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,,,Nachrichtendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,
Reklamation von normierten Profilen bzw. Profilscharen,14,,FTX,,00012,,,,Muss,,,Reklamation von normierten Profilen bzw. Profilscharen,14,,FTX,,00012,,,,Muss,
Reklamation von normierten Profilen bzw. Profilscharen,15,,FTX,4451,00012,,,,AFH,,,Reklamation von normierten Profilen bzw. Profilscharen,15,,FTX,4451,00012,,,,AFH,
Reklamation von normierten Profilen bzw. Profilscharen,16,,FTX,4441,00012,,,Code des Prüfschritts,X,,,Reklamation von normierten Profilen bzw. Profilscharen,16,,FTX,4441,00012,,,Code des Prüfschritts,X,
Reklamation von normierten Profilen bzw. Profilscharen,17,,FTX,1131,00012,E_0100,,EBD Nr. E_0100,X [6],,,Reklamation von normierten Profilen bzw. Profilscharen,17,,FTX,1131,00012,E_0100,,EBD Nr. E_0100,X [6],
Reklamation von normierten Profilen bzw. Profilscharen,18,,FTX,1131,,E_0101,,EBD Nr. E_0101,X [26],"[6] Wenn MP-ID in SG2 NAD+MS mit Rolle LF vorhanden
[26] Wenn MP-ID in SG2 NAD+MS mit Rolle ÜNB vorhanden",,Reklamation von normierten Profilen bzw. Profilscharen,18,,FTX,1131,,E_0101,,EBD Nr. E_0101,X [26],"[6] Wenn MP-ID in SG2 NAD+MS mit Rolle LF vorhanden
[26] Wenn MP-ID in SG2 NAD+MS mit Rolle ÜNB vorhanden"
Referenz Nachrichtennummer,19,SG1,,,,,,,Muss,,,Referenz Nachrichtennummer,19,SG1,,,,,,,Muss,
Referenz Nachrichtennummer,20,SG1,RFF,,00013,,,,Muss,,,Referenz Nachrichtennummer,20,SG1,RFF,,00013,,,,Muss,
Referenz Nachrichtennummer,21,SG1,RFF,1153,00013,ACW,,Referenznummer einer vorangegangenen Nachricht,X,,,Referenz Nachrichtennummer,21,SG1,RFF,1153,00013,ACW,,Referenznummer einer vorangegangenen Nachricht,X,
Referenz Nachrichtennummer,22,SG1,RFF,1154,00013,,,Nachrichtennummer,X [525],[525] Hinweis: Wert aus BGM DE1004 der MSCONS,,Referenz Nachrichtennummer,22,SG1,RFF,1154,00013,,,Nachrichtennummer,X [525],[525] Hinweis: Wert aus BGM DE1004 der MSCONS
Prüfidentifikator,23,SG1,,,,,,,Muss,,,Prüfidentifikator,23,SG1,,,,,,,Muss,
Prüfidentifikator,24,SG1,RFF,,00019,,,,Muss,,,Prüfidentifikator,24,SG1,RFF,,00019,,,,Muss,
Prüfidentifikator,25,SG1,RFF,1153,00019,Z13,,Prüfidentifikator,X,,,Prüfidentifikator,25,SG1,RFF,1153,00019,Z13,,Prüfidentifikator,X,
Prüfidentifikator,26,SG1,RFF,1154,00019,17211,,Reklamation Profile bzw. Profilscharen,X,,,Prüfidentifikator,26,SG1,RFF,1154,00019,17211,,Reklamation Profile bzw. Profilscharen,X,
MP-ID Absender,27,SG2,,,,,,,Muss,,,MP-ID Absender,27,SG2,,,,,,,Muss,
MP-ID Absender,28,SG2,NAD,,00020,,,,Muss,,,MP-ID Absender,28,SG2,NAD,,00020,,,,Muss,
MP-ID Absender,29,SG2,NAD,3035,00020,Nachrichtenaussteller bzw. -absender,,,MS,,,MP-ID Absender,29,SG2,NAD,3035,00020,Nachrichtenaussteller bzw. -absender,,,MS,
MP-ID Absender,30,SG2,NAD,3039,00020,,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom,,MP-ID Absender,30,SG2,NAD,3039,00020,,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom
MP-ID Absender,31,SG2,NAD,3055,00020,9,,GS1,X,,,MP-ID Absender,31,SG2,NAD,3055,00020,9,,GS1,X,
MP-ID Absender,32,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID Absender,32,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
Ansprechpartner,33,SG5,,,,,,,Kann,,,Ansprechpartner,33,SG5,,,,,,,Kann,
Ansprechpartner,34,SG5,CTA,,00021,,,,Muss,,,Ansprechpartner,34,SG5,CTA,,00021,,,,Muss,
Ansprechpartner,35,SG5,CTA,3139,00021,,,,IC,,,Ansprechpartner,35,SG5,CTA,3139,00021,,,,IC,
Ansprechpartner,36,SG5,CTA,3412,00021,,,Kontakt,X,,,Ansprechpartner,36,SG5,CTA,3412,00021,,,Kontakt,X,
Kommunikationsverbindung,37,SG5,COM,,00022,,,,Muss,,,Kommunikationsverbindung,37,SG5,COM,,00022,,,,Muss,
Kommunikationsverbindung,38,SG5,COM,3148,00022,,,"Kommunikationsadresse, Identifikation",X,,,Kommunikationsverbindung,38,SG5,COM,3148,00022,,,"Kommunikationsadresse, Identifikation",X,
Kommunikationsverbindung,39,SG5,COM,3155,00022,EM,,Elektronische Post,X [1P0..1],,,Kommunikationsverbindung,39,SG5,COM,3155,00022,EM,,Elektronische Post,X [1P0..1],
Kommunikationsverbindung,40,SG5,COM,3155,,FX,,Telefax,X [1P0..1],,,Kommunikationsverbindung,40,SG5,COM,3155,,FX,,Telefax,X [1P0..1],
