Segmentname_FV2310,Unnamed: 0_FV2310,Segmentgruppe_FV2310,Segment_FV2310,Datenelement_FV2310,Segment ID_FV2310,Code_FV2310,Qualifier_FV2310,Beschreibung_FV2310,Bedingungsausdruck_FV2310,Bedingung_FV2310,diff,Segmentname_FV2404,Unnamed: 0_FV2404,Segmentgruppe_FV2404,Segment_FV2404,Datenelement_FV2404,Segment ID_FV2404,Code_FV2404,Qualifier_FV2404,Beschreibung_FV2404,Bedingungsausdruck_FV2404,Bedingung_FV2404
Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,,,Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,
Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,,,Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten-Referenznummer,X,
Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDERS,,Bestellung,X,,,Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDERS,,Bestellung,X,
Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,,,Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,
Nachrichten-Kopfsegment,4,,UNH,0054,00001,09B,,Ausgabe 2009 - B,X,,,Nachrichten-Kopfsegment,4,,UNH,0054,00001,09B,,Ausgabe 2009 - B,X,
Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,,,Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,
Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.3,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,,,Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.3,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschreibung,X,
Beginn der Nachricht,7,,BGM,,00002,,,,Muss,,,Beginn der Nachricht,7,,BGM,,00002,,,,Muss,
Beginn der Nachricht,8,,BGM,1001,00002,Z76,,Reklamation einer Konfiguration,X,,,Beginn der Nachricht,8,,BGM,1001,00002,Z76,,Reklamation einer Konfiguration,X,
Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,,,Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,
Nachrichtendatum,10,,DTM,,00003,,,,Muss,,,Nachrichtendatum,10,,DTM,,00003,,,,Muss,
Nachrichtendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,,Nachrichtendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
Nachrichtendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00",,Nachrichtendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00"
Nachrichtendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,,,Nachrichtendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHMMZZZ,X,
Referenznummer der Nachricht der betroffenen Antwort auf Bestellung ,14,SG1,,,,,,,Muss,,,Referenznummer der Nachricht der betroffenen Antwort auf Bestellung ,14,SG1,,,,,,,Muss,
Referenznummer der Nachricht der betroffenen Antwort auf Bestellung ,15,SG1,RFF,,00017,,,,Muss,,,Referenznummer der Nachricht der betroffenen Antwort auf Bestellung ,15,SG1,RFF,,00017,,,,Muss,
Referenznummer der Nachricht der betroffenen Antwort auf Bestellung ,16,SG1,RFF,1153,00017,Z42,,Referenznummer der Nachricht der betroffenen Antwort auf Bestellung (Bestellbestätigung),X,,,Referenznummer der Nachricht der betroffenen Antwort auf Bestellung ,16,SG1,RFF,1153,00017,Z42,,Referenznummer der Nachricht der betroffenen Antwort auf Bestellung (Bestellbestätigung),X,
Referenznummer der Nachricht der betroffenen Antwort auf Bestellung ,17,SG1,RFF,1154,00017,,,"Referenz, Identifikation",X [562],[562] Hinweis: Wert aus BGM+Z73 DE1004 der IFTSTA mit der die Antwort auf die Bestellung der Konfiguration übermittelt wurde,,Referenznummer der Nachricht der betroffenen Antwort auf Bestellung ,17,SG1,RFF,1154,00017,,,"Referenz, Identifikation",X [562],[562] Hinweis: Wert aus BGM+Z73 DE1004 der IFTSTA mit der die Antwort auf die Bestellung der Konfiguration übermittelt wurde
Referenznummer des Vorgangs der betroffenen Antwort auf Bestellung,18,SG1,,,,,,,Muss,,,Referenznummer des Vorgangs der betroffenen Antwort auf Bestellung,18,SG1,,,,,,,Muss,
Referenznummer des Vorgangs der betroffenen Antwort auf Bestellung,19,SG1,RFF,,00018,,,,Muss,,,Referenznummer des Vorgangs der betroffenen Antwort auf Bestellung,19,SG1,RFF,,00018,,,,Muss,
Referenznummer des Vorgangs der betroffenen Antwort auf Bestellung,20,SG1,RFF,1153,00018,Z43,,Referenznummer des Vorgangs der betroffenen Antwort auf Bestellung (Bestellbestätigung),X,,,Referenznummer des Vorgangs der betroffenen Antwort auf Bestellung,20,SG1,RFF,1153,00018,Z43,,Referenznummer des Vorgangs der betroffenen Antwort auf Bestellung (Bestellbestätigung),X,
Referenznummer des Vorgangs der betroffenen Antwort auf Bestellung,21,SG1,RFF,1154,00018,,,"Referenz, Identifikation",X [563],[563] Hinweis: Vorgangsnummer aus CNI DE1490 der IFTSTA mit BGM+Z73 mit der die Antwort auf die Bestellung der Konfiguration übermittelt wurde,,Referenznummer des Vorgangs der betroffenen Antwort auf Bestellung,21,SG1,RFF,1154,00018,,,"Referenz, Identifikation",X [563],[563] Hinweis: Vorgangsnummer aus CNI DE1490 der IFTSTA mit BGM+Z73 mit der die Antwort auf die Bestellung der Konfiguration übermittelt wurde
Prüfidentifikator,22,SG1,,,,,,,Muss,,,Prüfidentifikator,22,SG1,,,,,,,Muss,
Prüfidentifikator,23,SG1,RFF,,00019,,,,Muss,,,Prüfidentifikator,23,SG1,RFF,,00019,,,,Muss,
Prüfidentifikator,24,SG1,RFF,1153,00019,Z13,,Prüfidentifikator,X,,,Prüfidentifikator,24,SG1,RFF,1153,00019,Z13,,Prüfidentifikator,X,
Prüfidentifikator,25,SG1,RFF,1154,00019,17128,,Reklamation einer Konfiguration,X,,,Prüfidentifikator,25,SG1,RFF,1154,00019,17128,,Reklamation einer Konfiguration,X,
MP-ID Absender,26,SG2,,,,,,,Muss,,,MP-ID Absender,26,SG2,,,,,,,Muss,
MP-ID Absender,27,SG2,NAD,,00020,,,,Muss,,,MP-ID Absender,27,SG2,NAD,,00020,,,,Muss,
MP-ID Absender,28,SG2,NAD,3035,00020,Nachrichtenaussteller bzw. -absender,,,MS,,,MP-ID Absender,28,SG2,NAD,3035,00020,Nachrichtenaussteller bzw. -absender,,,MS,
MP-ID Absender,29,SG2,NAD,3039,00020,,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom,,MP-ID Absender,29,SG2,NAD,3039,00020,,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom
MP-ID Absender,30,SG2,NAD,3055,00020,9,,GS1,X,,,MP-ID Absender,30,SG2,NAD,3055,00020,9,,GS1,X,
MP-ID Absender,31,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID Absender,31,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
Ansprechpartner,32,SG5,,,,,,,Kann,,,Ansprechpartner,32,SG5,,,,,,,Kann,
Ansprechpartner,33,SG5,CTA,,00021,,,,Muss,,,Ansprechpartner,33,SG5,CTA,,00021,,,,Muss,
Ansprechpartner,34,SG5,CTA,3139,00021,,,,IC,,,Ansprechpartner,34,SG5,CTA,3139,00021,,,,IC,
Ansprechpartner,35,SG5,CTA,3412,00021,,,Kontakt,X,,,Ansprechpartner,35,SG5,CTA,3412,00021,,,Kontakt,X,
Kommunikationsverbindung,36,SG5,COM,,00022,,,,Muss,,,Kommunikationsverbindung,36,SG5,COM,,00022,,,,Muss,
