Segmentname_old,Unnamed: 0_old,Segmentgruppe_old,Segment_old,Datenelement_old,Segment ID_old,Code_old,Qualifier_old,Beschreibung_old,Bedingungsausdruck_old,Bedingung_old,diff,Segmentname_new,Unnamed: 0_new,Segmentgruppe_new,Segment_new,Datenelement_new,Segment ID_new,Code_new,Qualifier_new,Beschreibung_new,Bedingungsausdruck_new,Bedingung_new
Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,,,Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,
Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten- Referenznummer,X,,,Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten- Referenznummer,X,
Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDERS,,Bestellung,X,,,Nachrichten-Kopfsegment,2,,UNH,0065,00001,ORDERS,,Bestellung,X,
Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,,,Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,
Nachrichten-Kopfsegment,4,,UNH,0054,00001,09B,,Ausgabe 2009 - B,X,,,Nachrichten-Kopfsegment,4,,UNH,0054,00001,09B,,Ausgabe 2009 - B,X,
Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,,,Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,
Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.3,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschr eibung,X,,,Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.3,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschr eibung,X,
Beginn der Nachricht,7,,BGM,,00002,,,,Muss,,,Beginn der Nachricht,7,,BGM,,00002,,,,Muss,
Beginn der Nachricht,8,,BGM,1001,00002,E40,,Bilanzkreiszuordnu ngsliste,X,,,Beginn der Nachricht,8,,BGM,1001,00002,E40,,Bilanzkreiszuordnu ngsliste,X,
Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,,,Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,
Nachrichtendatum,10,,DTM,,00003,,,,Muss,,,Nachrichtendatum,10,,DTM,,00003,,,,Muss,
Nachrichtendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum /-zeit,X,,,Nachrichtendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum /-zeit,X,
Nachrichtendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00",,Nachrichtendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt.
[931] Format: ZZZ = +00"
Nachrichtendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHM MZZZ,X,,,Nachrichtendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHM MZZZ,X,
Ausführungsdatum,14,,DTM,,00004,,,,Muss [33] ⊻ [34],"[33] Wenn IMD+Z01 vorhanden
[34] Wenn IMD+Z02 vorhanden",,Ausführungsdatum,14,,DTM,,00004,,,,Muss [33] ⊻ [34],"[33] Wenn IMD+Z01 vorhanden
[34] Wenn IMD+Z02 vorhanden"
Ausführungsdatum,15,,DTM,2005,00004,203,,Ausführungsdatum /-zeit,X,,,Ausführungsdatum,15,,DTM,2005,00004,203,,Ausführungsdatum /-zeit,X,
Ausführungsdatum,16,,DTM,2380,00004,,,Datum oder Uhrzeit oder,X [UB1],,,Ausführungsdatum,16,,DTM,2380,00004,,,Datum oder Uhrzeit oder,X [UB1],
Ausführungsdatum,17,,DTM,2379,00004,303,,CCYYMMDDHHM MZZZ,X,,,Ausführungsdatum,17,,DTM,2379,00004,303,,CCYYMMDDHHM MZZZ,X,
Betrachtungszeitintervall,18,,DTM,,00006,,,,Muss [1],[1] Wenn IMD+Z03 vorhanden,,Betrachtungszeitintervall,18,,DTM,,00006,,,,Muss [1],[1] Wenn IMD+Z03 vorhanden
Betrachtungszeitintervall,19,,DTM,2005,00006,273,,Gültigkeitszeitspan ne,X,,,Betrachtungszeitintervall,19,,DTM,2005,00006,273,,Gültigkeitszeitspan ne,X,
Betrachtungszeitintervall,20,,DTM,2380,00006,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X,,,Betrachtungszeitintervall,20,,DTM,2380,00006,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X,
Betrachtungszeitintervall,21,,DTM,2379,00006,610,,CCYYMM,X,,,Betrachtungszeitintervall,21,,DTM,2379,00006,610,,CCYYMM,X,
Abonnement,22,,IMD,,00008,,,,Muss,,,Abonnement,22,,IMD,,00008,,,,Muss,
Abonnement,23,,IMD,7081,00008,Z01,,Start Abo,X,,,Abonnement,23,,IMD,7081,00008,Z01,,Start Abo,X,
Abonnement,24,,IMD,7081,,Z02,,Ende Abo,X,,,Abonnement,24,,IMD,7081,,Z02,,Ende Abo,X,
Abonnement,25,,IMD,7081,,Z03,,ohne Abo,X,,,Abonnement,25,,IMD,7081,,Z03,,ohne Abo,X,
Prüfidentifikator,26,SG1,,,,,,,Muss,,,Prüfidentifikator,26,SG1,,,,,,,Muss,
Prüfidentifikator,27,SG1,RFF,,00019,,,,Muss,,,Prüfidentifikator,27,SG1,RFF,,00019,,,,Muss,
Prüfidentifikator,28,SG1,RFF,1153,00019,Z13,,Prüfidentifikator,X,,,Prüfidentifikator,28,SG1,RFF,1153,00019,Z13,,Prüfidentifikator,X,
Prüfidentifikator,29,SG1,RFF,1154,,17203,,Anforderung Bilanzkreiszuordnu ngsliste,X,,,Prüfidentifikator,29,SG1,RFF,1154,,17203,,Anforderung Bilanzkreiszuordnu ngsliste,X,
MP-ID Absender,30,SG2,,,,,,,Muss,,,MP-ID Absender,30,SG2,,,,,,,Muss,
MP-ID Absender,31,SG2,NAD,,00020,,,,Muss,,,MP-ID Absender,31,SG2,NAD,,00020,,,,Muss,
MP-ID Absender,32,SG2,NAD,3035,00020,MS,,Dokumenten-/ Nachrichtenausstel ler bzw. -absender,X,,,MP-ID Absender,32,SG2,NAD,3035,00020,MS,,Dokumenten-/ Nachrichtenausstel ler bzw. -absender,X,
MP-ID Absender,33,SG2,NAD,3039,00020,,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom,,MP-ID Absender,33,SG2,NAD,3039,00020,,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom
MP-ID Absender,34,SG2,NAD,3055,00020,9,,GS1,X,,,MP-ID Absender,34,SG2,NAD,3055,00020,9,,GS1,X,
MP-ID Absender,35,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID Absender,35,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
Ansprechpartner,36,SG5,,,,,,,Kann,,,Ansprechpartner,36,SG5,,,,,,,Kann,
Ansprechpartner,37,SG5,CTA,,00021,,,,Muss,,,Ansprechpartner,37,SG5,CTA,,00021,,,,Muss,
Ansprechpartner,38,SG5,CTA,3139,00021,IC,,Informationskonta kt,X,,,Ansprechpartner,38,SG5,CTA,3139,00021,IC,,Informationskonta kt,X,
Ansprechpartner,39,SG5,CTA,3412,00021,,,Kontakt,X,,,Ansprechpartner,39,SG5,CTA,3412,00021,,,Kontakt,X,
Kommunikationsverbindu ng,40,SG5,COM,,00022,,,,Muss,,,Kommunikationsverbindu ng,40,SG5,COM,,00022,,,,Muss,
Kommunikationsverbindu ng,41,SG5,COM,3148,00022,,,"Kommunikationsadresse, Identifikation",X,,,Kommunikationsverbindu ng,41,SG5,COM,3148,00022,,,"Kommunikationsadresse, Identifikation",X,
Kommunikationsverbindu ng,42,SG5,COM,3155,00022,EM,,Elektronische Post,X [1P0..1],,,Kommunikationsverbindu ng,42,SG5,COM,3155,00022,EM,,Elektronische Post,X [1P0..1],
