Segmentname_FV2210,Unnamed: 0_FV2210,Segmentgruppe_FV2210,Segment_FV2210,Datenelement_FV2210,Segment ID_FV2210,Code_FV2210,Qualifier_FV2210,Beschreibung_FV2210,Bedingungsausdruck_FV2210,Bedingung_FV2210,diff,Segmentname_FV2304,Unnamed: 0_FV2304,Segmentgruppe_FV2304,Segment_FV2304,Datenelement_FV2304,Segment ID_FV2304,Code_FV2304,Qualifier_FV2304,Beschreibung_FV2304,Bedingungsausdruck_FV2304,Bedingung_FV2304
Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,,,Nachrichten-Kopfsegment,0,,UNH,,00001,,,,Muss,
Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten- Referenznummer,X,,,Nachrichten-Kopfsegment,1,,UNH,0062,00001,,,Nachrichten- Referenznummer,X,
Nachrichten-Kopfsegment,2,,UNH,0065,00001,INSRPT,,Prüfbericht,X,,,Nachrichten-Kopfsegment,2,,UNH,0065,00001,INSRPT,,Prüfbericht,X,
Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,,,Nachrichten-Kopfsegment,3,,UNH,0052,00001,D,,Entwurfs-Version,X,
Nachrichten-Kopfsegment,4,,UNH,0054,00001,10A,,Ausgabe 2010 - A,X,,,Nachrichten-Kopfsegment,4,,UNH,0054,00001,10A,,Ausgabe 2010 - A,X,
Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,,,Nachrichten-Kopfsegment,5,,UNH,0051,00001,UN,,UN/CEFACT,X,
Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.1a,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschrei bung,X,,,Nachrichten-Kopfsegment,6,,UNH,0057,00001,1.1a,,Versionsnummer der zugrundeliegenden BDEW- Nachrichtenbeschrei bung,X,
Beginn der Nachricht,7,,BGM,,00002,,,,Muss,,,Beginn der Nachricht,7,,BGM,,00002,,,,Muss,
Beginn der Nachricht,8,,BGM,1001,00002,4,,Prüfbericht,X,,,Beginn der Nachricht,8,,BGM,1001,00002,4,,Prüfbericht,X,
Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,,,Beginn der Nachricht,9,,BGM,1004,00002,,,Dokumentennummer,X,
Dokumentendatum,10,,DTM,,00003,,,,Muss,,,Dokumentendatum,10,,DTM,,00003,,,,Muss,
Dokumentendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/- zeit,X,,,Dokumentendatum,11,,DTM,2005,00003,137,,Dokumenten-/ Nachrichtendatum/- zeit,X,
Dokumentendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt
[931] Format: ZZZ = +00",,Dokumentendatum,12,,DTM,2380,00003,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt
[931] Format: ZZZ = +00"
Dokumentendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHMMZ ZZ,X,,,Dokumentendatum,13,,DTM,2379,00003,303,,CCYYMMDDHHMMZ ZZ,X,
MP-ID Empfänger,14,SG2,,,,,,,Muss,,,MP-ID Empfänger,14,SG2,,,,,,,Muss,
MP-ID Empfänger,15,SG2,NAD,,00004,,,,Muss,,,MP-ID Empfänger,15,SG2,NAD,,00004,,,,Muss,
MP-ID Empfänger,16,SG2,NAD,3035,00004,MR,,Nachrichtenempfän ger,X,,,MP-ID Empfänger,16,SG2,NAD,3035,00004,MR,,Nachrichtenempfän ger,X,
MP-ID Empfänger,17,SG2,NAD,3039,00004,,,MP-ID,X,,,MP-ID Empfänger,17,SG2,NAD,3039,00004,,,MP-ID,X,
MP-ID Empfänger,18,SG2,NAD,3055,00004,9,,GS1,X,,,MP-ID Empfänger,18,SG2,NAD,3055,00004,9,,GS1,X,
MP-ID Empfänger,19,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID Empfänger,19,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
MP-ID Empfänger,20,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,,MP-ID Empfänger,20,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
MP-ID Absender,21,SG2,,,,,,,Muss,,,MP-ID Absender,21,SG2,,,,,,,Muss,
MP-ID Absender,22,SG2,NAD,,00005,,,,Muss,,,MP-ID Absender,22,SG2,NAD,,00005,,,,Muss,
MP-ID Absender,23,SG2,NAD,3035,00005,MS,,Dokumenten-/ Nachrichtenausstell er bzw. -absender,X,,,MP-ID Absender,23,SG2,NAD,3035,00005,MS,,Dokumenten-/ Nachrichtenausstell er bzw. -absender,X,
MP-ID Absender,24,SG2,NAD,3039,00005,,,MP-ID,X,,,MP-ID Absender,24,SG2,NAD,3039,00005,,,MP-ID,X,
MP-ID Absender,25,SG2,NAD,3055,00005,9,,GS1,X,,,MP-ID Absender,25,SG2,NAD,3055,00005,9,,GS1,X,
MP-ID Absender,26,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID Absender,26,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
MP-ID Absender,27,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,,MP-ID Absender,27,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
Dokument-/Nachricht- Einzelheiten,28,SG3,,,,,,,Muss,,,Dokument-/Nachricht- Einzelheiten,28,SG3,,,,,,,Muss,
Dokument-/Nachricht- Einzelheiten,29,SG3,DOC,,00006,,,,Muss,,,Dokument-/Nachricht- Einzelheiten,29,SG3,DOC,,00006,,,,Muss,
Dokument-/Nachricht- Einzelheiten,30,SG3,DOC,1001,00006,21,,Anfrage,X,,,Dokument-/Nachricht- Einzelheiten,30,SG3,DOC,1001,00006,21,,Anfrage,X,
Dokument-/Nachricht- Einzelheiten,31,SG3,DOC,1004,00006,,,Vorgangsnummer,X,,,Dokument-/Nachricht- Einzelheiten,31,SG3,DOC,1004,00006,,,Vorgangsnummer,X,
Prüfidentifikator,32,SG4,,,,,,,Muss,,,Prüfidentifikator,32,SG4,,,,,,,Muss,
Prüfidentifikator,33,SG4,RFF,,00007,,,,Muss,,,Prüfidentifikator,33,SG4,RFF,,00007,,,,Muss,
Prüfidentifikator,34,SG4,RFF,1153,00007,Z13,,Prüfidentifikator,X,,,Prüfidentifikator,34,SG4,RFF,1153,00007,Z13,,Prüfidentifikator,X,
Prüfidentifikator,35,SG4,RFF,1154,00007,23001,,WiM / Störungsmeldung vom LF/NB/MSB an MSB,X,,,Prüfidentifikator,35,SG4,RFF,1154,00007,23001,,WiM / Störungsmeldung vom LF/NB/MSB an MSB,X,
Ansprechpartner beim Nachrichtenabsender,36,SG5,,,,,,,Muss,,,Ansprechpartner beim Nachrichtenabsender,36,SG5,,,,,,,Muss,
Ansprechpartner beim Nachrichtenabsender,37,SG5,NAD,,00009,,,,Muss,,,Ansprechpartner beim Nachrichtenabsender,37,SG5,NAD,,00009,,,,Muss,
Ansprechpartner beim Nachrichtenabsender,38,SG5,NAD,3035,00009,MS,,Dokumenten-/ Nachrichtenausstell er bzw. -absender,X,,,Ansprechpartner beim Nachrichtenabsender,38,SG5,NAD,3035,00009,MS,,Dokumenten-/ Nachrichtenausstell er bzw. -absender,X,
Ansprechpartner beim Nachrichtenabsender,39,SG5,NAD,3039,00009,,,MP-ID,X,,,Ansprechpartner beim Nachrichtenabsender,39,SG5,NAD,3039,00009,,,MP-ID,X,
Ansprechpartner beim Nachrichtenabsender,40,SG5,NAD,3055,00009,9,,GS1,X,,,Ansprechpartner beim Nachrichtenabsender,40,SG5,NAD,3055,00009,9,,GS1,X,
