Segmentname_FV2310,Unnamed: 0_FV2310,Segmentgruppe_FV2310,Segment_FV2310,Datenelement_FV2310,Segment ID_FV2310,Code_FV2310,Qualifier_FV2310,Beschreibung_FV2310,Bedingungsausdruck_FV2310,Bedingung_FV2310,diff,Segmentname_FV2404,Unnamed: 0_FV2404,Segmentgruppe_FV2404,Segment_FV2404,Datenelement_FV2404,Segment ID_FV2404,Code_FV2404,Qualifier_FV2404,Beschreibung_FV2404,Bedingungsausdruck_FV2404,Bedingung_FV2404
Nutzdaten-Kopfsegment,0,,UNB,,,,,,Muss,,,Nutzdaten-Kopfsegment,0,,UNB,,00002,,,,Muss,
Nutzdaten-Kopfsegment,1,,UNB,0001,,UNOC,,UN/ECE-Zeichensatz C,X,,,Nutzdaten-Kopfsegment,1,,UNB,0001,00002,UNOC,,UN/ECE-Zeichensatz C,X,
Nutzdaten-Kopfsegment,2,,UNB,0002,,3,,Version 3,X,,,Nutzdaten-Kopfsegment,2,,UNB,0002,00002,3,,Version 3,X,
Nutzdaten-Kopfsegment,3,,UNB,0004,,,,MP-ID Absender,X,,,Nutzdaten-Kopfsegment,3,,UNB,0004,00002,,,MP-ID Absender,X,
Nutzdaten-Kopfsegment,4,,UNB,0007,,14,,GS1,X,,,Nutzdaten-Kopfsegment,4,,UNB,0007,00002,14,,GS1,X,
Nutzdaten-Kopfsegment,5,,UNB,0007,,500,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,Nutzdaten-Kopfsegment,5,,UNB,0007,,500,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
Nutzdaten-Kopfsegment,6,,UNB,0010,,,,MP-ID Empfänger,X,,,Nutzdaten-Kopfsegment,6,,UNB,0010,00002,,,MP-ID Empfänger,X,
Nutzdaten-Kopfsegment,7,,UNB,0007,,14,,GS1,X,,,Nutzdaten-Kopfsegment,7,,UNB,0007,00002,14,,GS1,X,
Nutzdaten-Kopfsegment,8,,UNB,0007,,500,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,Nutzdaten-Kopfsegment,8,,UNB,0007,,500,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
Nutzdaten-Kopfsegment,9,,UNB,0017,,,,Datum der Erstellung,X,,,Nutzdaten-Kopfsegment,9,,UNB,0017,00002,,,Datum der Erstellung,X,
Nutzdaten-Kopfsegment,10,,UNB,0019,,,,Uhrzeit der Erstellung,X,,,Nutzdaten-Kopfsegment,10,,UNB,0019,00002,,,Uhrzeit der Erstellung,X,
